order,global
120,100.0
121,89.0909090909091
122,90.74074074074075
123,89.36170212765957
124,100.0
125,70.83333333333334
126,80.0
127,100.0
128,76.66666666666667
129,65.78947368421053
130,84.61538461538461
131,73.68421052631578
132,100.0
133,100.0
134,88.88888888888889
135,93.10344827586206
136,90.2439024390244
137,92.3076923076923
138,88.57142857142857
139,100.0
140,89.74358974358975
141,67.5
142,80.0
143,100.0
144,86.11111111111111
145,100.0
146,100.0
147,92.3076923076923
148,70.96774193548387
149,93.54838709677419
150,90.9090909090909
151,100.0
152,100.0
153,93.93939393939394
154,75.86206896551724
155,83.87096774193549
156,78.78787878787878
157,86.48648648648648
158,100.0
159,100.0
160,88.88888888888889
161,86.66666666666667
162,90.0
163,88.88888888888889
164,100.0
165,82.35294117647058
166,62.5
167,94.5945945945946
168,100.0
169,55.88235294117647
170,100.0
171,76.0
172,79.54545454545455
173,100.0
174,91.66666666666666
175,79.3103448275862
176,79.48717948717949
177,100.0
178,61.76470588235294
179,0
180,60.71428571428571
181,100.0
182,92.0
183,80.76923076923077
184,73.07692307692307
185,36.666666666666664
186,82.75862068965517
187,96.0
188,100.0
189,88.88888888888889
190,100.0
191,100.0
192,89.65517241379311
193,48.148148148148145
194,67.74193548387096
195,89.65517241379311
196,90.47619047619048
197,76.92307692307693
198,90.47619047619048
199,76.92307692307693
200,96.42857142857143
201,86.66666666666667
202,100.0
203,100.0
204,0
205,90.9090909090909
206,76.66666666666667
207,100.0
208,78.26086956521739
209,51.515151515151516
210,68.0
211,100.0
212,93.10344827586206
213,65.51724137931035
214,100.0
215,79.41176470588235
216,59.375
217,78.82352941176471
218,85.71428571428571
219,67.85714285714286
220,100.0
221,90.9090909090909
222,80.76923076923077
223,88.88888888888889
224,82.6086956521739
225,100.0
226,85.71428571428571
227,100.0
228,80.0
229,100.0
230,62.96296296296296
231,50.0
232,100.0
233,69.56521739130434
234,100.0
235,84.375
236,100.0
237,100.0
238,89.65517241379311
239,100.0
240,48.148148148148145
241,83.33333333333334
242,86.95652173913044
243,51.724137931034484
244,100.0
245,75.0
246,100.0
247,70.0
248,71.875
249,100.0
250,80.0
251,95.65217391304348
252,54.54545454545454
253,60.0
254,75.0
255,76.92307692307693
256,100.0
257,86.36363636363636
258,73.68421052631578
259,100.0
260,65.38461538461539
261,100.0
262,86.36363636363636
263,75.0
264,78.125
265,84.61538461538461
266,100.0
267,83.72093023255815
268,82.75862068965517
269,78.94736842105263
270,96.15384615384616
271,95.65217391304348
272,90.0
273,70.0
274,52.63157894736842
275,40.909090909090914
276,100.0
277,66.66666666666666
278,81.08108108108108
279,88.88888888888889
280,84.61538461538461
281,75.0
282,75.0
283,77.27272727272727
284,78.26086956521739
285,65.21739130434783
286,90.9090909090909
287,88.23529411764706
288,82.6086956521739
289,85.0
290,100.0
291,81.81818181818183
292,85.71428571428571
293,92.5925925925926
294,50.0
295,80.0
296,52.17391304347826
297,100.0
298,90.0
299,89.47368421052632
300,100.0
301,100.0
302,66.66666666666666
303,100.0
304,80.0
305,100.0
306,100.0
307,95.0
308,100.0
309,82.6086956521739
310,100.0
311,95.23809523809523
312,83.33333333333334
313,77.77777777777779
314,100.0
315,68.42105263157895
316,74.28571428571429
317,77.27272727272727
318,50.0
319,85.71428571428571
320,94.44444444444444
321,100.0
322,100.0
323,71.42857142857143
324,88.57142857142857
325,90.47619047619048
326,94.73684210526315
327,100.0
328,100.0
329,87.5
330,100.0
331,75.0
332,80.95238095238095
333,85.71428571428571
334,81.25
335,87.5
336,100.0
337,76.47058823529412
338,86.95652173913044
339,77.77777777777779
340,85.18518518518519
341,83.33333333333334
342,73.91304347826086
343,81.25
344,89.79591836734694
345,100.0
346,94.44444444444444
347,72.22222222222221
348,87.5
349,100.0
350,88.23529411764706
351,60.0
352,100.0
353,52.63157894736842
354,94.73684210526315
355,100.0
356,81.81818181818183
357,85.71428571428571
358,100.0
359,72.22222222222221
360,100.0
361,76.19047619047619
362,82.35294117647058
363,61.111111111111114
364,72.22222222222221
365,50.0
366,75.0
367,52.63157894736842
368,100.0
369,100.0
370,70.0
371,81.48148148148148
372,66.66666666666666
373,31.57894736842105
374,76.19047619047619
375,94.73684210526315
376,92.5925925925926
377,89.47368421052632
378,68.75
379,90.9090909090909
380,93.75
381,100.0
382,100.0
383,92.3076923076923
384,100.0
385,42.857142857142854
386,100.0
387,100.0
388,100.0
389,75.0
390,65.0
391,82.35294117647058
392,93.33333333333333
393,100.0
394,88.88888888888889
395,100.0
396,56.25
397,76.47058823529412
398,46.666666666666664
399,92.85714285714286
400,100.0
401,76.47058823529412
402,81.25
403,92.85714285714286
404,100.0
405,88.23529411764706
406,68.75
407,72.22222222222221
408,0
409,75.0
410,88.88888888888889
411,93.75
412,88.23529411764706
413,0
414,94.44444444444444
415,86.66666666666667
416,50.0
417,85.71428571428571
418,90.0
419,100.0
420,76.19047619047619
421,92.85714285714286
422,64.28571428571429
423,64.28571428571429
424,77.77777777777779
425,100.0
426,68.75
427,77.77777777777779
428,87.5
429,0
430,75.0
431,85.0
432,100.0
433,100.0
434,80.95238095238095
435,100.0
436,92.85714285714286
437,84.61538461538461
438,100.0
439,100.0
440,56.52173913043478
441,100.0
442,91.66666666666666
443,85.71428571428571
444,100.0
445,89.65517241379311
446,92.85714285714286
447,94.44444444444444
448,100.0
449,100.0
450,100.0
451,93.33333333333333
452,100.0
453,100.0
454,100.0
455,58.333333333333336
456,93.33333333333333
457,53.333333333333336
458,86.66666666666667
459,94.73684210526315
460,62.5
461,46.15384615384615
462,64.28571428571429
463,0
464,100.0
465,100.0
466,100.0
467,78.57142857142857
468,100.0
469,86.66666666666667
470,81.81818181818183
471,90.0
472,93.33333333333333
473,0
474,72.72727272727273
475,46.666666666666664
476,92.3076923076923
477,87.5
478,0
479,100.0
480,86.66666666666667
481,86.66666666666667
482,42.857142857142854
483,71.42857142857143
484,68.18181818181817
485,84.0
486,56.25
487,100.0
488,53.84615384615385
489,0
490,92.3076923076923
491,81.81818181818183
492,90.0
493,100.0
494,86.66666666666667
495,40.0
496,81.81818181818183
497,100.0
498,80.0
499,88.88888888888889
500,83.33333333333334
501,61.53846153846154
502,90.9090909090909
503,50.0
504,100.0
505,80.0
506,100.0
507,91.66666666666666
508,100.0
509,30.0
510,81.81818181818183
511,0
512,45.45454545454545
513,0
514,100.0
515,68.75
516,83.33333333333334
517,100.0
518,58.82352941176471
519,77.77777777777779
520,64.28571428571429
521,75.0
522,83.33333333333334
523,100.0
524,44.44444444444444
525,90.9090909090909
526,91.66666666666666
527,85.71428571428571
528,81.81818181818183
529,100.0
530,0
531,100.0
532,88.88888888888889
533,58.333333333333336
534,100.0
535,25.0
536,100.0
537,87.5
538,87.5
539,81.81818181818183
540,88.88888888888889
541,40.0
542,77.77777777777779
543,22.22222222222222
544,81.81818181818183
545,22.22222222222222
546,64.28571428571429
547,0
548,100.0
549,90.0
550,75.0
551,0
552,90.9090909090909
553,83.33333333333334
554,66.66666666666666
555,12.5
556,75.0
557,88.88888888888889
558,93.33333333333333
559,75.0
560,62.5
561,90.0
562,100.0
563,0
564,100.0
565,72.72727272727273
566,84.61538461538461
567,84.61538461538461
568,0
569,100.0
570,36.36363636363637
571,100.0
572,100.0
573,92.85714285714286
574,75.0
575,70.0
576,0
577,90.0
578,100.0
579,100.0
580,58.333333333333336
581,90.0
582,81.25
583,87.5
584,0
585,44.44444444444444
586,100.0
587,100.0
588,100.0
589,0
590,90.9090909090909
591,100.0
592,81.81818181818183
593,100.0
594,0
595,77.77777777777779
596,0
597,100.0
598,64.28571428571429
599,100.0
600,66.66666666666666
601,57.14285714285714
602,50.0
603,0
604,28.57142857142857
605,62.5
606,0.0
607,100.0
608,90.9090909090909
609,100.0
610,100.0
611,76.92307692307693
612,50.0
613,33.33333333333333
614,0
615,75.0
616,71.42857142857143
617,100.0
618,63.63636363636363
619,83.33333333333334
620,22.22222222222222
621,0
622,100.0
623,100.0
624,71.42857142857143
625,88.88888888888889
626,50.0
627,0
628,0
629,75.0
630,37.5
631,76.92307692307693
632,100.0
633,75.0
634,0
635,50.0
636,75.0
637,100.0
638,100.0
639,0
640,75.0
641,77.27272727272727
642,91.66666666666666
643,100.0
644,0
645,57.14285714285714
646,63.63636363636363
647,100.0
648,80.0
649,83.33333333333334
650,83.33333333333334
651,66.66666666666666
652,0
653,0
654,85.71428571428571
655,100.0
656,80.0
657,0.0
658,100.0
659,100.0
660,100.0
661,0
662,71.42857142857143
663,100.0
664,100.0
665,62.5
666,0.0
667,100.0
668,0
669,0
670,83.33333333333334
671,100.0
672,100.0
673,42.857142857142854
674,92.3076923076923
675,100.0
676,53.84615384615385
677,85.71428571428571
678,0
679,100.0
680,100.0
681,81.81818181818183
682,100.0
683,100.0
684,0
685,0
686,90.0
687,88.88888888888889
688,100.0
689,100.0
690,83.33333333333334
691,100.0
692,85.71428571428571
693,100.0
694,0
695,80.0
696,0
697,0
698,0
699,100.0
700,0
701,83.33333333333334
702,100.0
703,83.33333333333334
704,100.0
705,100.0
706,100.0
707,0
708,83.33333333333334
709,55.55555555555556
710,100.0
711,85.71428571428571
712,100.0
713,40.0
714,100.0
715,100.0
716,20.0
717,100.0
718,66.66666666666666
719,100.0
720,85.71428571428571
721,100.0
722,0
723,100.0
724,0
725,75.0
726,100.0
727,50.0
728,40.0
729,0
730,75.0
731,71.42857142857143
732,100.0
733,66.66666666666666
734,20.0
735,100.0
736,77.77777777777779
737,60.0
738,66.66666666666666
739,100.0
740,85.71428571428571
741,0
742,40.0
743,80.0
744,87.5
745,66.66666666666666
746,100.0
747,0
748,66.66666666666666
749,0
750,100.0
751,80.0
752,0
753,100.0
754,100.0
755,100.0
756,85.71428571428571
757,0
758,83.33333333333334
759,57.14285714285714
760,75.0
761,40.0
762,100.0
763,75.0
764,100.0
765,0
766,50.0
767,0
768,75.0
769,57.14285714285714
770,85.71428571428571
771,0
772,100.0
773,100.0
774,80.0
775,100.0
776,0
777,33.33333333333333
778,100.0
779,0
780,60.0
781,100.0
782,100.0
783,0
784,100.0
785,25.0
786,100.0
787,100.0
788,0
789,83.33333333333334
790,100.0
791,100.0
792,60.0
793,0
794,100.0
795,0
796,100.0
797,0
798,80.0
799,100.0
800,100.0
801,75.0
802,75.0
803,100.0
804,0
805,100.0
806,100.0
807,85.71428571428571
808,90.9090909090909
809,71.42857142857143
810,100.0
811,0
812,50.0
813,83.33333333333334
814,40.0
815,0
816,90.0
817,100.0
818,40.0
819,0
820,0
821,100.0
822,0
823,20.0
824,0
825,80.0
826,100.0
827,0
828,100.0
829,80.0
830,66.66666666666666
831,100.0
832,0
833,0
834,0
835,0.0
836,0
837,100.0
838,100.0
839,0
840,85.71428571428571
841,75.0
842,83.33333333333334
843,100.0
844,83.33333333333334
845,0
846,66.66666666666666
847,50.0
848,100.0
849,0
850,0
851,80.0
852,80.0
853,0
854,100.0
855,25.0
856,100.0
857,100.0
858,100.0
859,66.66666666666666
860,0
861,0
862,66.66666666666666
863,100.0
864,100.0
865,0
866,75.0
867,66.66666666666666
868,0
869,100.0
870,0
871,75.0
872,100.0
873,0
874,66.66666666666666
875,50.0
876,50.0
877,25.0
878,100.0
879,100.0
880,0.0
881,100.0
882,100.0
883,100.0
884,100.0
885,33.33333333333333
886,100.0
887,66.66666666666666
888,50.0
889,100.0
890,60.0
891,66.66666666666666
892,100.0
893,100.0
894,90.9090909090909
895,33.33333333333333
896,100.0
897,100.0
898,33.33333333333333
899,50.0
900,100.0
901,80.0
902,100.0
903,100.0
904,80.0
905,100.0
906,100.0
907,100.0
908,87.5
909,33.33333333333333
910,100.0
911,100.0
912,100.0
913,80.0
914,66.66666666666666
915,83.33333333333334
916,66.66666666666666
917,100.0
918,50.0
919,100.0
920,83.33333333333334
921,0.0
922,100.0
923,100.0
924,100.0
925,33.33333333333333
926,80.0
927,100.0
928,100.0
929,66.66666666666666
930,100.0
931,100.0
932,50.0
933,50.0
934,100.0
935,75.0
936,100.0
937,100.0
938,66.66666666666666
939,50.0
940,100.0
941,100.0
942,100.0
943,50.0
944,100.0
945,100.0
946,100.0
947,50.0
948,50.0
949,100.0
950,83.33333333333334
951,100.0
952,100.0
953,100.0
954,50.0
955,33.33333333333333
956,60.0
957,75.0
958,100.0
959,100.0
960,100.0
961,100.0
962,100.0
963,75.0
964,33.33333333333333
965,66.66666666666666
966,50.0
967,100.0
968,100.0
969,50.0
970,100.0
971,100.0
972,100.0
973,66.66666666666666
974,50.0
975,100.0
976,0.0
977,50.0
978,50.0
979,100.0
980,100.0
981,100.0
982,50.0
983,100.0
984,33.33333333333333
985,100.0
986,100.0
987,100.0
988,100.0
989,100.0
990,100.0
991,83.33333333333334
992,100.0
993,100.0
994,100.0
995,100.0
996,50.0
997,0.0
998,100.0
999,100.0
1000,100.0
1001,0.0
1002,0.0
1003,0.0
1004,50.0
1005,100.0
1006,66.66666666666666
1007,100.0
1008,80.0
1009,0.0
1010,100.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,100.0
1016,100.0
1017,50.0
1018,0.0
1019,50.0
1020,0.0
1021,100.0
1022,100.0
1023,100.0
1024,50.0
1025,100.0
1026,100.0
1027,100.0
1028,100.0
1029,100.0
1030,100.0
1031,100.0
1032,0.0
1033,100.0
1034,50.0
1035,0.0
1036,80.0
1037,50.0
1038,100.0
1039,100.0
1040,100.0
1041,0.0
1042,100.0
1043,0.0
1044,100.0
1045,100.0
1046,100.0
1047,100.0
1048,100.0
1049,0.0
1050,100.0
1051,0.0
1052,100.0
1053,0.0
1054,0.0
1055,100.0
1056,100.0
1057,50.0
1058,100.0
1059,0.0
1060,100.0
1061,100.0
1062,0.0
1063,100.0
1064,0.0
1065,100.0
1066,100.0
1067,100.0
1068,100.0
1069,100.0
1070,0.0
1071,0.0
1072,0.0
1073,0.0
1074,50.0
1075,100.0
1076,0.0
1077,100.0
1078,66.66666666666666
1079,100.0
1080,100.0
1081,100.0
1082,100.0
1083,100.0
1084,0.0
1085,50.0
1086,0.0
1087,100.0
1088,100.0
1089,50.0
1090,0.0
1091,100.0
1092,100.0
1093,0.0
1094,50.0
1095,100.0
1096,100.0
1097,100.0
1098,50.0
1099,0.0
1100,100.0
1101,100.0
1102,0.0
1103,100.0
1104,100.0
1105,0.0
1106,50.0
1107,100.0
1108,100.0
1109,0.0
1110,100.0
1111,100.0
1112,100.0
1113,100.0
1114,0.0
1115,100.0
1116,50.0
1117,66.66666666666666
1118,50.0
1119,100.0
1120,0.0
1121,100.0
1122,100.0
1123,100.0
1124,100.0
1125,50.0
1126,100.0
1127,100.0
1128,100.0
1129,50.0
1130,100.0
1131,100.0
1132,0.0
1133,100.0
1134,100.0
1135,100.0
1136,100.0
1137,100.0
1138,100.0
1139,100.0
1140,100.0
1141,0
1142,0
1143,0
1144,0
1145,0
1146,0
1147,0
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,0
1170,0
1171,0
1172,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,0
1179,0
1180,0
1181,0
1182,0
1183,0
1184,0
1185,0
1186,0
1187,0
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,0
1195,0
1196,0
1197,0
1198,0
1199,0
1200,0
1201,0
1202,0
1203,0
1204,0
1205,0
1206,0
1207,0
1208,0
1209,0
1210,0
1211,0
1212,0
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
1219,0
1220,0
1221,0
1222,0
1223,0
1224,0
1225,0
1226,0
1227,0
1228,0
1229,0
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,0
1238,0
1239,0
1240,0
1241,0
1242,0
1243,0
1244,0
1245,0
1246,0
1247,0
1248,0
1249,0
1250,0
1251,0
1252,0
1253,0
1254,0
1255,0
1256,0
1257,0
1258,0
1259,0
1260,0
1261,0
1262,0
1263,0
1264,0
1265,0
1266,0
1267,0
1268,0
1269,0
1270,0
1271,0
1272,0
1273,0
1274,0
1275,0
1276,0
1277,0
1278,0
1279,0
1280,0
1281,0
1282,0
1283,0
1284,0
1285,0
1286,0
1287,0
1288,0
1289,0
1290,0
1291,0
1292,0
1293,0
1294,0
1295,0
1296,0
1297,0
1298,0
1299,0
1300,0
1301,0
1302,0
1303,0
1304,0
1305,0
1306,0
1307,0
1308,0
1309,0
1310,0
1311,0
1312,0
1313,0
1314,0
1315,0
1316,0
1317,0
1318,0
1319,0
1320,0
1321,0
1322,0
1323,0
1324,0
1325,0
1326,0
1327,0
1328,0
1329,0
1330,0
1331,0
1332,0
1333,0
1334,0
1335,0
1336,0
1337,0
1338,0
1339,0
1340,0
1341,0
