filename,global
201800211.json,82.78688524590164
201800212.json,100.0
201800213.json,75.82417582417582
201800214.json,100.0
201800215.json,82.14285714285714
201800216.json,90.0
201800217.json,87.5
201800218.json,100.0
201800219.json,61.224489795918366
201800220.json,91.30434782608695
201800221.json,100.0
201800222.json,82.0
201800223.json,0
201800224.json,75.86206896551724
201800225.json,100.0
201800226.json,85.0
201800227.json,88.23529411764706
201800228.json,100.0
201800229.json,100.0
201800230.json,75.43859649122807
201800231.json,100.0
201800232.json,64.28571428571429
201800233.json,100.0
201800234.json,100.0
201800235.json,95.1219512195122
201800236.json,84.61538461538461
201800237.json,74.19354838709677
201800238.json,100.0
201800239.json,78.94736842105263
201800240.json,64.28571428571429
201800241.json,95.3125
201800242.json,88.88888888888889
201800243.json,90.9090909090909
201800244.json,66.66666666666666
201800245.json,86.95652173913044
201800246.json,92.0
201800247.json,78.57142857142857
201800248.json,85.71428571428571
201800249.json,80.0
201800250.json,100.0
201800251.json,100.0
201800252.json,57.14285714285714
201800253.json,100.0
201800254.json,100.0
201800255.json,100.0
201800256.json,83.33333333333334
201800257.json,100.0
201800258.json,100.0
201800259.json,100.0
201800260.json,100.0
201800261.json,100.0
201800262.json,100.0
201800263.json,100.0
201800264.json,81.81818181818183
201800265.json,100.0
201800266.json,0.0
201800267.json,0
201800268.json,100.0
201800269.json,100.0
201800270.json,76.66666666666667
201800271.json,89.79591836734694
201800272.json,100.0
201800273.json,75.0
201800274.json,68.0
201800275.json,83.33333333333334
201800276.json,73.33333333333333
201800277.json,0
201800278.json,0.0
201800279.json,100.0
201800280.json,100.0
201800281.json,100.0
201800282.json,100.0
201800283.json,92.0
201800284.json,94.73684210526315
201800285.json,66.66666666666666
201800286.json,100.0
201800287.json,100.0
201800288.json,55.55555555555556
201800289.json,100.0
201800290.json,77.77777777777779
201800291.json,100.0
201800292.json,100.0
201800293.json,86.66666666666667
201800294.json,83.33333333333334
201800295.json,100.0
201800296.json,87.5
201800297.json,100.0
201800298.json,100.0
201800299.json,100.0
201800300.json,91.93548387096774
201800301.json,100.0
201800302.json,100.0
201800303.json,76.92307692307693
201800304.json,90.47619047619048
201800305.json,100.0
201800306.json,0
201800307.json,65.78947368421053
201800308.json,0.0
201800309.json,0.0
201800310.json,0.0
201800311.json,96.0
201800312.json,80.0
201800313.json,100.0
201800314.json,70.0
201800315.json,91.66666666666666
201800316.json,88.88888888888889
201800317.json,70.83333333333334
201800318.json,90.0
201800319.json,0
201800320.json,0
201800321.json,0
201800322.json,100.0
201800323.json,0
201800324.json,100.0
201800325.json,0
201800326.json,100.0
201800327.json,0.0
201800328.json,100.0
201800329.json,63.888888888888886
201800330.json,100.0
201800331.json,100.0
201800332.json,80.0
201800333.json,100.0
201800334.json,100.0
201800335.json,100.0
201800336.json,100.0
201800337.json,81.81818181818183
201800338.json,0.0
201800339.json,0
201800340.json,100.0
201800341.json,100.0
201800342.json,100.0
201800343.json,100.0
201800344.json,100.0
201800345.json,100.0
201800346.json,93.75
201800347.json,100.0
201800348.json,100.0
201800349.json,100.0
201800350.json,100.0
201800351.json,85.71428571428571
201800352.json,84.61538461538461
201800353.json,100.0
201800354.json,100.0
201800355.json,0
201800356.json,100.0
201800357.json,100.0
201800358.json,100.0
201800359.json,82.6086956521739
201800360.json,86.36363636363636
201800361.json,0.0
201800362.json,100.0
201800363.json,70.0
201800364.json,76.92307692307693
201800365.json,28.57142857142857
201800366.json,70.58823529411765
201800367.json,93.75
201800368.json,61.111111111111114
201800369.json,100.0
201800370.json,100.0
201800371.json,100.0
201800372.json,100.0
201800373.json,100.0
201800374.json,94.8051948051948
201800375.json,100.0
201800376.json,75.0
201800377.json,100.0
201800378.json,100.0
201800379.json,50.0
201800380.json,95.83333333333334
201800381.json,0.0
201800382.json,92.5925925925926
201800383.json,100.0
201800384.json,94.25287356321839
201800385.json,85.71428571428571
201800386.json,100.0
201800387.json,71.42857142857143
201800388.json,100.0
201800389.json,86.36363636363636
201800390.json,0
201800391.json,93.93939393939394
201800392.json,100.0
201800393.json,51.515151515151516
201800394.json,100.0
201800395.json,100.0
201800396.json,92.06349206349206
201800397.json,66.66666666666666
201800398.json,86.8421052631579
201800399.json,100.0
201800400.json,69.6969696969697
201800401.json,71.05263157894737
201800402.json,0.0
201800403.json,100.0
201800404.json,50.0
201800405.json,72.0
201800406.json,100.0
201800407.json,100.0
201800408.json,100.0
201800409.json,88.73239436619718
201800410.json,100.0
201800411.json,100.0
201800412.json,100.0
201800413.json,71.42857142857143
201800414.json,71.42857142857143
201800415.json,90.0
201800416.json,0
201800417.json,90.625
201800418.json,100.0
201800419.json,37.5
201800420.json,100.0
201800421.json,93.75
201800422.json,100.0
201800423.json,87.09677419354838
201800424.json,95.0
201800425.json,33.33333333333333
201800426.json,42.857142857142854
201800427.json,100.0
201800428.json,66.66666666666666
201800429.json,50.0
201800430.json,100.0
201800431.json,100.0
201800432.json,40.0
201800433.json,100.0
201800434.json,92.5925925925926
201800435.json,96.7032967032967
201800436.json,65.38461538461539
201800437.json,50.0
201800438.json,100.0
201800439.json,100.0
201800440.json,70.45454545454545
201800441.json,76.19047619047619
201800442.json,92.5925925925926
201800443.json,76.92307692307693
201800444.json,100.0
201800445.json,100.0
201800446.json,0
201800447.json,100.0
201800448.json,50.0
201800449.json,100.0
201800450.json,100.0
201800451.json,89.36170212765957
201800452.json,100.0
201800453.json,100.0
201800454.json,0
201800455.json,0
201800456.json,0
201800457.json,0
201800458.json,0
201800459.json,100.0
201800460.json,70.0
201800461.json,100.0
201800462.json,82.85714285714286
201800463.json,66.66666666666666
201800464.json,100.0
201800465.json,50.0
201800466.json,89.74358974358975
201800467.json,100.0
201800468.json,0
201800469.json,0
201800470.json,83.33333333333334
201800471.json,55.55555555555556
201800472.json,100.0
201800473.json,100.0
201800474.json,100.0
201800475.json,100.0
201800476.json,100.0
201800477.json,58.620689655172406
201800478.json,71.42857142857143
201800479.json,0
201800480.json,86.20689655172413
201800481.json,88.46153846153845
201800482.json,90.9090909090909
201800483.json,100.0
201800484.json,100.0
201800485.json,92.85714285714286
201800486.json,100.0
201800487.json,84.21052631578947
201800488.json,100.0
201800489.json,100.0
201800490.json,69.23076923076923
201800491.json,0
201800492.json,100.0
201800493.json,100.0
201800494.json,100.0
201800495.json,57.89473684210527
201800496.json,100.0
201800497.json,83.33333333333334
201800498.json,0
201800499.json,100.0
201800500.json,100.0
201800501.json,100.0
201800502.json,55.55555555555556
201800503.json,100.0
201800504.json,61.29032258064516
201800505.json,100.0
201800506.json,100.0
201800507.json,93.61702127659575
201800508.json,42.857142857142854
201800509.json,100.0
201800510.json,69.23076923076923
201800511.json,100.0
201800512.json,100.0
201800513.json,81.81818181818183
201800514.json,72.72727272727273
201800515.json,100.0
201800516.json,100.0
201800517.json,100.0
201800518.json,100.0
201800519.json,100.0
201800520.json,100.0
201800521.json,100.0
201800522.json,50.0
201800523.json,100.0
201800524.json,100.0
201800525.json,86.20689655172413
201800526.json,87.17948717948718
201800527.json,100.0
201800528.json,0
201800529.json,100.0
201800530.json,87.5
201800531.json,52.0
201800532.json,76.47058823529412
201800533.json,100.0
201800534.json,100.0
201800535.json,57.14285714285714
201800536.json,100.0
201800537.json,76.66666666666667
201800538.json,100.0
201800539.json,100.0
201800540.json,100.0
201800541.json,86.66666666666667
201800542.json,76.92307692307693
201800543.json,100.0
201800544.json,100.0
201800545.json,0
201800546.json,92.85714285714286
201800547.json,65.85365853658537
201800548.json,100.0
201800549.json,46.15384615384615
201800550.json,65.0
201800551.json,83.33333333333334
201800552.json,50.0
201800553.json,100.0
201800554.json,84.21052631578947
201800555.json,87.0
201800556.json,83.33333333333334
201800557.json,82.75862068965517
201800558.json,82.97872340425532
201800559.json,88.88888888888889
201800560.json,94.73684210526315
201800561.json,84.21052631578947
201800562.json,100.0
201800563.json,88.0
201800564.json,100.0
201800565.json,85.18518518518519
201800566.json,82.35294117647058
201800567.json,66.66666666666666
201800568.json,100.0
201800569.json,83.54430379746836
201800570.json,100.0
201800571.json,72.22222222222221
201800572.json,100.0
201800573.json,66.66666666666666
201800574.json,100.0
201800575.json,75.0
201800576.json,100.0
201800577.json,100.0
201800578.json,76.92307692307693
201800579.json,100.0
201800580.json,100.0
201800581.json,92.22222222222223
201800582.json,50.0
201800583.json,64.0
201800584.json,50.0
201800585.json,100.0
201800586.json,50.0
201800587.json,93.75
201800588.json,83.72093023255815
201800589.json,90.14084507042254
201800590.json,100.0
201800591.json,100.0
201800592.json,71.11111111111111
201800593.json,79.16666666666666
201800594.json,91.66666666666666
201800595.json,95.08196721311475
201800596.json,100.0
201800597.json,60.0
201800598.json,70.83333333333334
201800599.json,57.377049180327866
201800600.json,0
201800601.json,100.0
201800602.json,100.0
201800603.json,100.0
201800604.json,80.0
201800605.json,73.68421052631578
201800606.json,0
201800607.json,80.0
201800608.json,50.0
201800609.json,0.0
201800610.json,92.6829268292683
201800611.json,100.0
201800612.json,100.0
201800613.json,92.85714285714286
201800614.json,90.0
201800615.json,83.33333333333334
201800616.json,0
201800617.json,100.0
201800618.json,100.0
201800619.json,0
201800620.json,81.03448275862068
201800621.json,33.33333333333333
201800622.json,62.96296296296296
201800623.json,80.0
201800624.json,100.0
201800625.json,100.0
201800626.json,50.0
201800627.json,90.47619047619048
201800628.json,66.66666666666666
201800629.json,100.0
201800630.json,100.0
201800631.json,0
201800632.json,100.0
201800633.json,100.0
201800634.json,0
201800635.json,100.0
201800636.json,100.0
201800637.json,0.0
201800638.json,93.44262295081968
201800639.json,100.0
201800640.json,70.0
201800641.json,100.0
201800642.json,52.94117647058824
201800643.json,66.66666666666666
201800644.json,86.66666666666667
201800645.json,100.0
201800646.json,0
201800647.json,0
201800648.json,0.0
201800649.json,0
201800650.json,0
201800651.json,100.0
201800652.json,75.0
201800653.json,0
201800654.json,93.54838709677419
201800655.json,83.33333333333334
201800656.json,0
201800657.json,52.94117647058824
201800658.json,0
201800659.json,100.0
201800660.json,0.0
201800661.json,57.14285714285714
201800662.json,100.0
201800663.json,0
201800664.json,100.0
201800665.json,100.0
201800666.json,87.09677419354838
201800667.json,0
201800668.json,100.0
201800669.json,0.0
201800670.json,100.0
201800671.json,100.0
201800672.json,0
201800673.json,0
201800674.json,100.0
201800675.json,66.66666666666666
201800676.json,71.42857142857143
201800677.json,50.0
201800678.json,0
201800679.json,0
201800680.json,50.0
201800681.json,90.0
201800682.json,0.0
201800683.json,100.0
201800684.json,100.0
201800685.json,60.0
201800686.json,83.33333333333334
201800687.json,93.10344827586206
201800688.json,100.0
201800689.json,100.0
201800690.json,0
201800691.json,60.0
201800692.json,90.9090909090909
201800693.json,100.0
201800694.json,100.0
201800695.json,100.0
201800696.json,100.0
201800697.json,45.45454545454545
201800698.json,100.0
201800699.json,65.78947368421053
201800700.json,100.0
201800701.json,100.0
201800702.json,62.71186440677966
201800703.json,100.0
201800704.json,0
201800705.json,100.0
201800706.json,81.81818181818183
201800707.json,100.0
201800708.json,100.0
201800709.json,100.0
201800710.json,100.0
201800711.json,90.9090909090909
201800712.json,80.0
201800713.json,100.0
201800714.json,100.0
201800715.json,71.42857142857143
201800716.json,100.0
201800717.json,100.0
201800718.json,100.0
201800719.json,81.81818181818183
201800720.json,78.72340425531915
201800721.json,100.0
201800722.json,0
201800723.json,100.0
201800724.json,94.44444444444444
201800725.json,47.368421052631575
201800726.json,75.0
201800727.json,84.61538461538461
201800728.json,89.65517241379311
201800729.json,100.0
201800730.json,83.33333333333334
201800731.json,100.0
201800732.json,76.74418604651163
201800733.json,100.0
201800734.json,62.5
201800735.json,100.0
201800736.json,88.88888888888889
201800737.json,77.77777777777779
201800738.json,91.30434782608695
201800739.json,92.85714285714286
201800740.json,90.9090909090909
201800741.json,94.44444444444444
201800742.json,86.36363636363636
201800743.json,100.0
201800744.json,100.0
201800745.json,90.9090909090909
201800746.json,100.0
201800747.json,63.1578947368421
201800748.json,50.0
201800749.json,100.0
201800750.json,79.16666666666666
201800751.json,69.23076923076923
201800752.json,100.0
201800753.json,100.0
201800754.json,57.89473684210527
201800755.json,12.5
201800756.json,0.0
201800757.json,100.0
201800758.json,88.88888888888889
201800759.json,88.46153846153845
201800760.json,92.3076923076923
201800761.json,93.38842975206612
201800762.json,100.0
201800763.json,81.81818181818183
201800764.json,100.0
201800765.json,100.0
201800766.json,100.0
201800767.json,100.0
201800768.json,61.53846153846154
201800769.json,80.0
201800770.json,92.3076923076923
201800771.json,100.0
201800772.json,55.55555555555556
201800773.json,82.85714285714286
201800774.json,100.0
201800775.json,100.0
201800776.json,45.76271186440678
201800777.json,0
201800778.json,71.42857142857143
201800779.json,0
201800780.json,100.0
201800781.json,93.75
201800782.json,95.23809523809523
201800783.json,100.0
201800784.json,33.33333333333333
201800785.json,84.21052631578947
201800786.json,0
201800787.json,100.0
201800788.json,60.0
201800789.json,100.0
201800790.json,100.0
201800791.json,100.0
201800792.json,100.0
201800793.json,93.75
201800794.json,52.702702702702695
201800795.json,100.0
201800796.json,100.0
201800797.json,100.0
201800798.json,100.0
201800799.json,100.0
201800800.json,92.85714285714286
201800801.json,100.0
201800802.json,0.0
201800803.json,100.0
201800804.json,60.0
201800805.json,100.0
201800806.json,78.2051282051282
201800807.json,100.0
201800808.json,60.0
201800809.json,85.71428571428571
201800810.json,93.47826086956522
201800811.json,90.47619047619048
201800812.json,86.20689655172413
201800813.json,91.48936170212765
201800814.json,100.0
201800815.json,60.0
201800816.json,0
201800817.json,90.0
201800818.json,0.0
201800819.json,90.0
201800820.json,100.0
201800821.json,100.0
201800822.json,100.0
201800823.json,100.0
201800824.json,0
201800825.json,100.0
201800826.json,100.0
201800827.json,100.0
201800828.json,81.81818181818183
201800829.json,100.0
201800830.json,100.0
201800831.json,0
201800832.json,100.0
201800833.json,100.0
201800834.json,91.30434782608695
201800835.json,0
201800836.json,100.0
201800837.json,0
201800838.json,0
201800839.json,82.71604938271605
201800840.json,66.66666666666666
201800841.json,100.0
201800842.json,78.26086956521739
201800843.json,100.0
201800844.json,100.0
201800845.json,88.88888888888889
201800846.json,83.33333333333334
201800847.json,66.66666666666666
201800848.json,0
201800849.json,100.0
201800850.json,45.0
201800851.json,100.0
201800852.json,0.0
201800853.json,100.0
201800854.json,0
201800855.json,100.0
201800856.json,85.71428571428571
201800857.json,95.23809523809523
201800858.json,78.57142857142857
201800859.json,66.66666666666666
201800860.json,100.0
201800861.json,100.0
201800862.json,94.44444444444444
201800863.json,100.0
201800864.json,71.42857142857143
201800865.json,0.0
201800866.json,66.66666666666666
201800867.json,100.0
201800868.json,100.0
201800869.json,100.0
201800870.json,100.0
201800871.json,0
201800872.json,50.0
201800873.json,100.0
201800874.json,0
201800875.json,0
201800876.json,100.0
201800877.json,66.66666666666666
201800878.json,100.0
201800879.json,30.0
201800880.json,100.0
201800881.json,100.0
201800882.json,100.0
201800883.json,62.5
201800884.json,79.3103448275862
201800885.json,100.0
201800886.json,90.9090909090909
201800887.json,100.0
201800888.json,100.0
201800889.json,25.0
201800890.json,100.0
201800891.json,100.0
201800892.json,83.33333333333334
201800893.json,94.87179487179486
201800894.json,77.77777777777779
201800895.json,100.0
201800896.json,50.0
201800897.json,71.42857142857143
201800898.json,82.35294117647058
201800899.json,78.16091954022988
201800900.json,100.0
201800901.json,100.0
201800902.json,93.02325581395348
201800903.json,93.75
201800904.json,100.0
201800905.json,88.88888888888889
201800906.json,100.0
201800907.json,92.15686274509804
201800908.json,100.0
201800909.json,91.83673469387756
201800910.json,87.5
201800911.json,91.66666666666666
201800912.json,74.54545454545455
201800913.json,93.75
201800914.json,100.0
201800915.json,94.44444444444444
201800916.json,100.0
201800917.json,86.95652173913044
201800918.json,54.166666666666664
201800919.json,100.0
201800920.json,100.0
201800921.json,89.24731182795699
201800922.json,60.0
201800923.json,93.54838709677419
201800924.json,90.54054054054053
201800925.json,83.33333333333334
201800926.json,76.47058823529412
201800927.json,75.0
201800928.json,100.0
201800929.json,77.55102040816327
201800930.json,75.0
201800931.json,88.88888888888889
201800932.json,65.0
201800933.json,68.18181818181817
201800934.json,61.111111111111114
201800935.json,80.26315789473685
201800936.json,79.04761904761905
201800937.json,100.0
201800938.json,77.77777777777779
201800939.json,91.17647058823529
201800940.json,83.33333333333334
201800941.json,86.66666666666667
201800942.json,88.23529411764706
201800943.json,80.0
201800944.json,100.0
201800945.json,0
201800946.json,100.0
201800947.json,25.0
201800948.json,94.28571428571428
201800949.json,83.33333333333334
201800950.json,100.0
201800951.json,100.0
201800952.json,100.0
201800953.json,100.0
201800954.json,63.63636363636363
201800955.json,83.33333333333334
201800956.json,75.0
201800957.json,0
201800958.json,100.0
201800959.json,100.0
201800960.json,95.18072289156626
201800961.json,77.35849056603774
201800962.json,100.0
201800963.json,0
201800964.json,66.66666666666666
201800965.json,0
201800966.json,0
201800967.json,0
201800968.json,0.0
201800969.json,0
201800970.json,100.0
201800971.json,0
201800972.json,100.0
201800973.json,87.5
201800974.json,69.23076923076923
201800975.json,80.8080808080808
201800976.json,100.0
201800977.json,89.58333333333334
201800978.json,100.0
201800979.json,100.0
201800980.json,62.5
201800981.json,80.0
201800982.json,100.0
201800983.json,81.81818181818183
201800984.json,100.0
201800985.json,83.33333333333334
201800986.json,100.0
201800987.json,100.0
201800988.json,87.75510204081633
201800989.json,82.14285714285714
201800990.json,100.0
201800991.json,100.0
201800992.json,100.0
201800993.json,100.0
201800994.json,100.0
201800995.json,83.33333333333334
201800996.json,85.71428571428571
201800997.json,100.0
201800998.json,100.0
201800999.json,100.0
201801000.json,58.490566037735846
201801001.json,83.33333333333334
201801002.json,100.0
201801003.json,100.0
201801004.json,91.66666666666666
201801005.json,100.0
201801006.json,0.0
201801007.json,100.0
201801008.json,0
201801009.json,81.81818181818183
201801010.json,80.3921568627451
201801011.json,100.0
201801012.json,100.0
201801013.json,77.77777777777779
201801014.json,0
201801015.json,81.25
201801016.json,50.0
201801017.json,50.0
201801018.json,0.0
201801019.json,0.0
201801020.json,100.0
201801021.json,100.0
201801022.json,0
201801023.json,100.0
201801024.json,60.0
201801025.json,100.0
201801026.json,100.0
201801027.json,75.0
201801028.json,52.38095238095239
201801029.json,0.0
201801030.json,60.0
201801031.json,100.0
201801032.json,0
201801033.json,40.0
201801034.json,0
201801035.json,0.0
201801036.json,84.61538461538461
201801037.json,100.0
201801038.json,68.96551724137932
201801039.json,100.0
201801040.json,100.0
201801041.json,100.0
201801042.json,0
201801043.json,100.0
201801044.json,33.33333333333333
201801045.json,0.0
201801046.json,100.0
201801047.json,0.0
201801048.json,100.0
201801049.json,75.47169811320755
201801050.json,88.40579710144928
201801051.json,92.5925925925926
201801052.json,100.0
201801053.json,97.01492537313433
201801054.json,87.87878787878788
201801055.json,52.0
201801056.json,100.0
201801057.json,92.3076923076923
201801058.json,33.33333333333333
201801059.json,100.0
201801060.json,73.80952380952381
201801061.json,64.51612903225806
201801062.json,100.0
201801063.json,100.0
201801064.json,100.0
201801065.json,96.55172413793103
201801066.json,0
201801067.json,62.5
201801068.json,83.33333333333334
201801069.json,71.42857142857143
201801070.json,71.42857142857143
201801071.json,100.0
201801072.json,100.0
201801073.json,100.0
201801074.json,100.0
201801075.json,100.0
201801076.json,100.0
201801077.json,93.33333333333333
201801078.json,94.73684210526315
201801079.json,100.0
201801080.json,57.14285714285714
201801081.json,84.61538461538461
201801082.json,100.0
201801083.json,0
201801084.json,100.0
201801085.json,100.0
201801086.json,0
201801087.json,100.0
201801088.json,0
201801089.json,92.1875
201801090.json,100.0
201801091.json,80.82191780821918
201801092.json,100.0
201801093.json,86.15384615384616
201801094.json,100.0
201801095.json,91.47727272727273
201801096.json,75.86206896551724
201801097.json,90.9090909090909
201801098.json,0
201801099.json,100.0
201801100.json,92.85714285714286
201801101.json,93.33333333333333
201801102.json,60.0
201801103.json,100.0
201801104.json,95.0
201801105.json,100.0
201801106.json,85.0
201801107.json,80.0
201801108.json,100.0
201801109.json,100.0
201801110.json,82.35294117647058
201801111.json,61.53846153846154
201801112.json,90.9090909090909
201801113.json,100.0
201801114.json,68.75
201801115.json,100.0
201801116.json,81.81818181818183
201801117.json,100.0
201801118.json,100.0
201801119.json,100.0
201801120.json,100.0
201801121.json,66.66666666666666
201801122.json,84.84848484848484
201801123.json,100.0
201801124.json,83.33333333333334
201801125.json,100.0
201801126.json,100.0
201801127.json,100.0
201801128.json,90.32258064516128
201801129.json,100.0
201801130.json,100.0
201801131.json,100.0
201801132.json,100.0
201801133.json,85.71428571428571
201801134.json,80.0
201801135.json,100.0
201801136.json,72.72727272727273
201801137.json,66.66666666666666
201801138.json,80.95238095238095
201801139.json,77.41935483870968
201801140.json,89.65517241379311
201801141.json,100.0
201801142.json,100.0
201801143.json,100.0
201801144.json,94.35483870967742
201801145.json,0
201801146.json,93.54838709677419
201801147.json,100.0
201801148.json,85.71428571428571
201801149.json,100.0
201801150.json,100.0
201801151.json,90.0
201801152.json,71.9298245614035
201801153.json,78.57142857142857
201801154.json,60.0
201801155.json,50.0
201801156.json,0
201801157.json,70.0
201801158.json,0
201801159.json,78.94736842105263
201801160.json,66.66666666666666
201801161.json,91.66666666666666
201801162.json,96.66666666666667
201801163.json,0
201801164.json,100.0
201801165.json,66.66666666666666
201801166.json,100.0
201801167.json,92.85714285714286
201801168.json,75.0
201801169.json,80.0
201801170.json,100.0
201801171.json,100.0
201801172.json,60.36036036036037
201801173.json,100.0
201801174.json,100.0
201801175.json,0
201801176.json,100.0
201801177.json,0.0
201801178.json,75.0
201801179.json,100.0
201801180.json,91.8918918918919
201801181.json,86.0
201801182.json,100.0
201801183.json,78.125
201801184.json,100.0
201801185.json,94.68085106382979
201801186.json,100.0
201801187.json,100.0
201801188.json,100.0
201801189.json,66.66666666666666
201801190.json,92.85714285714286
201801191.json,100.0
201801192.json,100.0
201801193.json,100.0
201801194.json,100.0
201801195.json,100.0
201801196.json,72.80701754385966
201801197.json,0
201801198.json,90.9090909090909
201801199.json,0
201801200.json,100.0
201801201.json,94.11764705882352
201801202.json,66.66666666666666
201801203.json,100.0
201801204.json,100.0
201801205.json,91.66666666666666
201801206.json,100.0
201801207.json,100.0
201801208.json,100.0
201801209.json,0
201801210.json,100.0
201801211.json,93.33333333333333
201801212.json,88.0
201801213.json,100.0
201801214.json,100.0
201801215.json,0
201801216.json,0
201801217.json,0
201801218.json,0
201801219.json,0
201801220.json,100.0
201801221.json,66.66666666666666
201801222.json,0
201801223.json,66.66666666666666
201801224.json,100.0
201801225.json,84.61538461538461
201801226.json,100.0
201801227.json,66.66666666666666
201801228.json,64.70588235294117
201801229.json,100.0
201801230.json,100.0
201801231.json,100.0
201801232.json,100.0
201801233.json,100.0
201801234.json,0
201801235.json,0.0
201801236.json,68.0
201801237.json,0
201801238.json,50.0
201801239.json,0
201801240.json,100.0
201801241.json,100.0
201801242.json,63.33333333333333
201801243.json,66.66666666666666
201801244.json,100.0
201801245.json,100.0
201801246.json,100.0
201801247.json,78.94736842105263
201801248.json,90.9090909090909
201801249.json,100.0
201801250.json,88.46153846153845
201801251.json,80.0
201801252.json,89.47368421052632
201801253.json,100.0
