filename,newness
239,71.52499087924116
240,71.55211652253072
241,71.55188079229511
242,71.54257731023851
243,71.55141202027517
244,71.60538440690216
245,71.63210099188458
246,71.62271622716227
247,71.62878447578834
248,71.58102412339701
249,71.56924178676931
250,71.56643731570011
251,71.59040228347159
252,71.59647404505387
253,71.61141231890498
254,71.60855292343182
255,71.59684704632008
256,71.61803713527851
257,71.62150233912968
258,71.6425801903419
259,71.66358757807689
260,71.66695942385385
261,71.66155195089873
262,71.63865546218487
263,71.6420519094643
264,71.65416157738615
265,71.6662311645327
266,71.64347826086956
267,71.63816303498568
268,71.62419830126538
269,71.61027948429523
270,71.60504492052523
271,71.5653298835705
272,71.55157568451868
273,71.56365511905786
274,71.5671129419842
275,71.55342301430898
276,71.57399486740805
277,71.56887864036212
278,71.57230559345157
279,71.58181508598672
280,71.54879292757566
281,71.57528433203191
282,71.61864406779661
283,71.61110170925707
284,71.62047989185535
285,71.61295765142567
286,71.61388140161725
287,71.64003364171573
288,71.66610681894525
289,71.65017608586281
290,71.63429336905558
291,71.66025748202641
292,71.65275459098498
293,71.64527421236872
294,71.65446071904128
295,71.64700016619577
296,71.63956189844009
297,71.65700082850041
298,71.66377099362951
299,71.68704560475877
300,71.6937546407062
301,71.69220629428243
302,71.66598107774578
303,71.6644758462044
304,71.64656657642136
305,71.65328526953957
306,71.64362267855682
307,71.65849673202615
308,71.66517092273803
309,71.66367932214438
310,71.65405581319665
311,71.66070848228794
312,71.65922920892494
313,71.64965159617566
314,71.66437414030261
315,71.66289592760181
316,71.67755991285402
317,71.68412570507655
318,71.67457954454012
319,71.65702346512376
320,71.69341894060996
321,71.67361333760822
322,71.68587896253602
323,71.69811320754717
324,71.68636218460556
325,71.68261562998404
326,71.66294998407136
327,71.62742602608972
328,71.58404829996823
329,71.60425261821644
330,71.5689381933439
331,71.59702437480216
332,71.59342396459057
333,71.6033788584511
334,71.58965462860748
335,71.56808694967314
336,71.58590308370044
337,71.58796259919855
338,71.58216920420656
339,71.60774476757858
340,71.6176010021923
341,71.59615234222258
342,71.57475394469614
343,71.55340563314348
344,71.52431421446383
345,71.52642640305129
346,71.52853366505987
347,71.53840180166188
348,71.53273347812596
349,71.53482606337647
350,71.5291750503018
351,71.51580737419803
352,71.54107473749228
353,71.52772422302769
354,71.52210753350793
355,71.52970144659896
356,71.52959262106073
357,71.53716216216216
358,71.51403589507593
359,71.50628256205945
360,71.52150619929589
361,71.52140672782875
362,71.536581640446
363,71.53646628013426
364,71.54397195549458
365,71.52862362971986
366,71.52091254752851
367,71.53600729261622
368,71.52830475034148
369,71.54335961188599
370,71.55838255338483
371,71.55068078668684
372,71.55810790388394
373,71.53532608695652
374,71.5352133916453
375,71.5275685447424
376,71.55542177740989
377,71.56066756878666
378,71.52835148328953
379,71.54111644657863
380,71.54636084251555
381,71.55908342069792
382,71.5792623625346
383,71.57698056801196
384,71.60456955125812
385,71.58734894823213
386,71.59997019151949
387,71.61256700416915
388,71.61770174786166
389,71.60796552236587
390,71.62051815010022
391,71.61079798279442
392,71.56405127065274
393,71.56920799407847
394,71.58174961177254
395,71.58687943262412
396,71.57723817255886
397,71.58236248340953
398,71.58747697974218
399,71.58313093398101
400,71.57143907640268
401,71.56711483359047
402,71.57013873596124
403,71.55848918225156
404,71.58349820473364
405,71.60114210410718
406,71.62606978275181
407,71.62902872177153
408,71.61737860533042
409,71.61304442985336
410,71.61600699759457
411,71.61896438715316
412,71.60736374881758
413,71.61759360232642
414,71.62054187549938
415,71.60171275128819
416,71.59016750054383
417,71.59313192784177
418,71.55989866087586
419,71.5628842120489
420,71.57309054122408
421,71.57605949028951
422,71.57902329943013
423,71.56756756756756
424,71.54893065456902
425,71.5662997337938
426,71.56926173531738
427,71.55785391079509
428,71.56799425905992
429,71.54943715494372
430,71.54523963034602
431,71.54820700021473
432,71.53686619466495
433,71.55412647374062
434,71.55707860355537
435,71.5528925030316
436,71.55584063858599
437,71.55166275012462
438,71.55460690145856
439,71.55754602971494
440,71.57468570210952
441,71.59179618196012
442,71.59977308183237
443,71.60065188124425
444,71.58736901727556
445,71.56703218960028
446,71.57500353456807
447,71.57589884862612
448,71.5626764539808
449,71.52831652443756
450,71.53629316420013
451,71.53017393141327
452,71.52406417112299
453,71.51796386135133
454,71.51187298018829
455,71.51983151983153
456,71.506734006734
457,71.52169341837808
458,71.52262221599663
459,71.50955280285535
460,71.4895104895105
461,71.49046188246804
462,71.49141181399246
463,71.44352194237075
464,71.4654210819855
465,71.45942180424939
466,71.46735347347905
467,71.47527300549488
468,71.46927995551849
469,71.4771859156886
470,71.48310083975294
471,71.49594285317983
472,71.487975604685
473,71.45924232980123
474,71.45823240362655
475,71.42955944394494
476,71.43548275623748
477,71.44139788659439
478,71.4611084270826
479,71.46699772398097
480,71.46598662898892
481,71.45808940009643
482,71.42955468373597
483,71.41481532430016
484,71.41384287579903
485,71.41974036678343
486,71.41190198366394
487,71.42465189656355
488,71.4305298512578
489,71.41585040071237
490,71.42172633308235
491,71.40023257404748
492,71.39243967461891
493,71.38465742195505
494,71.39053860331764
495,71.40810478919362
496,71.3983773096066
497,71.39547560643227
498,71.40619679945523
499,71.41009936028311
500,71.42759980956266
501,71.4246873300707
502,71.42177841179269
503,71.41887304820095
504,71.42275595359251
505,71.44019528071604
506,71.43050755573626
507,71.42760395503183
508,71.43824027072758
509,71.4353354978355
510,71.43919421347935
511,71.39575733009053
512,71.3928836675444
513,71.39001349527665
514,71.40737743610492
515,71.41798085995417
516,71.37468848925708
517,71.37183629509963
518,71.3824419778002
519,71.37286540271614
520,71.37673856077403
521,71.36046199301639
522,71.37775988188713
523,71.39503688799464
524,71.40559018700985
525,71.41613076098606
526,71.40657427863695
527,71.40372005887863
528,71.41424272818455
529,71.41138732959101
530,71.42666310446167
531,71.40854472630174
532,71.41713370696557
533,71.42571352360629
534,71.40762463343108
535,71.40953903543831
536,71.39813581890813
537,71.40005323396326
538,71.40861931364725
539,71.41052911459718
540,71.42572415625831
541,71.42762284196547
542,71.41624634988054
543,71.4181480498806
544,71.4200477326969
545,71.42857142857143
546,71.41059602649007
547,71.41911570029123
548,71.42101084943107
549,71.41629198624703
550,71.4181866243722
551,71.42007926023778
552,71.40216530235014
553,71.40406439693851
554,71.37958322342391
555,71.37490113366728
556,71.35046113306983
557,71.35238346062681
558,71.35430376414847
559,71.34306761378585
560,71.35156455429924
561,71.35348226018397
562,71.34883110060414
563,71.34418482541349
564,71.33954342692206
565,71.34801993181222
566,71.3302752293578
567,71.3256484149856
568,71.3210264467138
569,71.33603768646951
570,71.33141511901648
571,71.3267973856209
572,71.33524954272275
573,71.3436928702011
574,71.3456016705821
575,71.3391168221251
576,71.33915764767245
577,71.34571521668296
578,71.34575299635226
579,71.35881242268377
580,71.34582845242744
581,71.34586612892734
582,71.33940182054617
583,71.34594137908624
584,71.34597895283878
585,71.35250957730017
586,71.35254413291796
587,71.35906584495622
588,71.33964466346777
589,71.31375980296843
590,71.3202902306297
591,71.32033931230978
592,71.31391585760518
593,71.32043734230446
594,71.32695292291774
595,71.30760778230237
596,71.30766248869364
597,71.31417500807234
598,71.3142266976504
599,71.3142783405381
600,71.31432993679866
601,71.32082769290272
602,71.32087628865979
603,71.33380562890449
604,71.34672331659586
605,71.34676018274241
606,71.35966040648314
607,71.35969141755064
608,71.36614830998586
609,71.34690731581989
610,71.34694401643554
611,71.34056343451198
612,71.33418858242463
613,71.33423094184779
614,71.33427326326583
615,71.34712702581513
616,71.34716352926111
617,71.3472
618,71.33444216990789
619,71.3216957605985
620,71.33452639652307
621,71.34734555676229
622,71.3346104725415
623,71.32826961128487
624,71.32831440602271
625,71.32015306122449
626,71.3247481830932
627,71.33571246495029
628,71.34666836539687
629,71.35761589403974
630,71.36218968809675
631,71.37312293204377
632,71.37768731713523
633,71.36953204476093
634,71.36773865514174
635,71.36594663278272
636,71.3705067953766
637,71.38141188420518
638,71.39230866861277
639,71.40319715808171
640,71.4013950538998
641,71.3932555780933
642,71.38512229121784
643,71.36432733721814
644,71.37520577434469
645,71.37974683544303
646,71.37795773756801
647,71.38249430812041
648,71.37438361360475
649,71.38523761375126
650,71.38344914718888
651,71.39429148774943
652,71.38618861254892
653,71.37809187279152
654,71.36369370505867
655,71.37452711223203
656,71.37904953989663
657,71.35206653225806
658,71.35029600705379
659,71.36111810627045
660,71.36563876651982
661,71.37015601409159
662,71.3746698528487
663,71.37289414131254
664,71.37740354404927
665,71.3819095477387
666,71.36757503453472
667,71.37208134571931
668,71.3765842640231
669,71.37481184144507
670,71.38557993730407
671,71.38380546502883
672,71.38203232677608
673,71.3865230460922
674,71.39727056466758
675,71.4017521902378
676,71.39997497810585
677,71.4089175161028
678,71.40535133783446
679,71.41428660708705
680,71.39822566537548
681,71.40091187308725
682,71.39735264735265
683,71.3875538355908
684,71.3777611381505
685,71.3804503773938
686,71.37690197056624
687,71.37958980113459
688,71.36981179110059
689,71.3600398729051
690,71.35650224215246
691,71.36541933877095
692,71.37433088509897
693,71.37079211001182
694,71.37969644190098
695,71.36993968036813
696,71.37883874176303
697,71.37530296439003
698,71.36555666003976
699,71.37444879200049
700,71.36470880417237
701,71.367388740612
702,71.37006701414744
703,71.37274362632591
704,71.3754185786928
705,71.37809187279152
706,71.38696083292018
707,71.38962889535965
708,71.38610182088443
709,71.3949600643923
710,71.39762317405298
711,71.40028463585175
712,71.40913027341334
713,71.40560262197762
714,71.39589515331355
715,71.39237377170757
716,71.38885456567404
717,71.39151380396517
718,71.39417140034577
719,71.3906548978458
720,71.39948167345428
721,71.39596570230091
722,71.38628515046868
723,71.38277541458604
724,71.37926784173548
725,71.37576242991805
726,71.36610002463661
727,71.37491533772551
728,71.37756986335097
729,71.37406928804381
730,71.38287401574803
731,71.38552364553226
732,71.38202385343662
733,71.38467211603466
734,71.387318751536
735,71.38382163257785
736,71.3619059314749
737,71.35841875882389
738,71.36720667648503
739,71.36985461014662
740,71.37250091990678
741,71.3751456072589
742,71.37165972051973
743,71.36204889406287
744,71.37081955163542
745,71.36121486743005
746,71.3577375122429
747,71.34202313199927
748,71.33855377462376
749,71.33944954128441
750,71.34034486975663
751,71.33512654358724
752,71.34213421342133
753,71.34913845777831
754,71.35613927916921
755,71.35092219372176
756,71.35181340823056
757,71.35270418752289
758,71.35359453191748
759,71.35448444173277
760,71.34927412467977
761,71.35626295889743
762,71.35105474942081
763,71.3519444105815
764,71.35892748324193
765,71.35981479225052
766,71.34242904129614
767,71.34940932894898
768,71.35029830756119
769,71.34510042604991
770,71.3520749665328
771,71.34079571724054
772,71.33560394112638
773,71.33041469050225
774,71.32522796352583
775,71.32612130788866
776,71.32701421800948
777,71.32183209816547
778,71.32272561642172
779,71.30540376442016
780,71.31237100886246
781,71.31933487073674
782,71.3202281276544
783,71.32718670386996
784,71.3280776228017
785,71.32896810961562
786,71.32985816462602
787,71.33680765967762
788,71.33163698049194
789,71.33252574197456
790,71.33946954099551
791,71.33430197360455
792,71.3291369083646
793,71.33002541449837
794,71.33696309739867
795,71.32575299383089
796,71.3326883540936
797,71.33357514206263
798,71.32841774446996
799,71.32326283987915
800,71.31206959043132
801,71.3008817490035
802,71.29573722980317
803,71.2966316551974
804,71.29149064574533
805,71.29238566429346
806,71.29328025093497
807,71.2881437703534
808,71.29506812974799
809,71.30198915009042
810,71.30288055923828
811,71.30979636100734
812,71.30466208890495
813,71.30555221004457
814,71.30042143287176
815,71.29529312627905
816,71.29618485979059
817,71.30309228733005
818,71.30999639119452
819,71.3108839446783
820,71.31778285439462
821,71.32467844692871
822,71.33157072467252
823,71.33245224077857
824,71.33933933933933
825,71.34021856611025
826,71.34109737063274
827,71.34197575321089
828,71.34285371414857
829,71.33173365326935
830,71.33089426018114
831,71.33605181098585
832,71.32921637987889
833,71.3223834072653
834,71.32154629907103
835,71.32670182166827
836,71.33185549098316
837,71.31903677968133
838,71.32418997424686
839,71.31736526946108
840,71.32251691312938
841,71.32168083323357
842,71.32084505356396
843,71.32000957395883
844,71.31917439425666
845,71.31833951429597
846,71.31750493391543
847,71.31667065295385
848,71.32181502959287
849,71.30902570233114
850,71.30819339030658
851,71.3013862332696
852,71.29458151621961
853,71.29972524190659
854,71.30486712451479
855,71.30403630284214
856,71.30917557160767
857,71.30834427599379
858,71.30154562272483
859,71.29474940334129
860,71.28199009723797
861,71.28116426100442
862,71.28630210507484
863,71.28547579298832
864,71.28464977645305
865,71.28978424126832
866,71.28895774983613
867,71.29408960915157
868,71.287305653184
869,71.2805241215009
870,71.2796998749479
871,71.27887592283876
872,71.28400500029764
873,71.28318057374122
874,71.28830705147277
875,71.29343169919086
876,71.29260603176492
877,71.28583323420958
878,71.29095558066243
879,71.28418549346016
880,71.27741782084051
881,71.28253892784976
882,71.28765820904391
883,71.28683460076046
884,71.29195129195129
885,71.29706615987647
886,71.30217920551036
887,71.30729042982664
888,71.29459250905205
889,71.29376854599407
890,71.29294487628316
891,71.28618889416232
892,71.29129841627618
893,71.29640612027043
894,71.30151200711533
895,71.29475930756462
896,71.29393634046589
897,71.29311366599502
898,71.29229128399597
899,71.27962085308057
900,71.2847242788604
901,71.28982589127088
902,71.29492569127834
903,71.28818375562396
904,71.28736312518497
905,71.29246064623032
906,71.29755635761198
907,71.29081874112636
908,71.28999822558704
909,71.28917800118273
910,71.29427067935907
911,71.28753842515961
912,71.28671907323127
913,71.27999054485285
914,71.27917282127031
915,71.27835538752363
916,71.27753824345875
917,71.27502509891926
918,71.27841747859462
919,71.28180905709394
920,71.28519983470099
921,71.28268697243374
922,71.28607684589507
923,71.2894659191502
924,71.29285419248245
925,71.29034161307452
926,71.29372898354079
927,71.29121689376512
928,71.29460336184017
929,71.29209176151441
930,71.29547732767261
931,71.29886209539532
932,71.30224606496492
933,71.30562923666372
934,71.30311781693877
935,71.30650008839649
936,71.30988156266572
937,71.30737052966477
938,71.30486008836525
939,71.29645991635742
940,71.29984098003416
941,71.29733231258464
942,71.30071247718307
943,71.30409184574624
944,71.3015835639018
945,71.30496203425746
946,71.30833970925784
947,71.3058318130995
948,71.303324507208
949,71.30670118256162
950,71.30419436437437
951,71.30757014293276
952,71.30506381226841
953,71.30843869450162
954,71.31181278297171
955,71.30342759715444
956,71.30680148139439
957,71.30429671427731
958,71.30179253599765
959,71.29928894634777
960,71.30266173100652
961,71.306033723048
962,71.3035305175351
963,71.30690161527166
964,71.30439889587127
965,71.30189676434317
966,71.2993952204803
967,71.29689426407562
968,71.28852362782506
969,71.2801549568586
970,71.27765713950349
971,71.28102810867907
972,71.27266326350995
973,71.2643003813435
974,71.26767173109639
975,71.27104228987038
976,71.26854729927864
977,71.27191696475693
978,71.26942245675755
979,71.27279122940729
980,71.27615921214608
981,71.27952640525174
982,71.28289280900194
983,71.28039847641371
984,71.27790472842327
985,71.28127013884821
986,71.28463476070529
987,71.2821413928425
988,71.28550512445095
989,71.28886806816186
990,71.29223022425201
991,71.28973713482817
992,71.29309840192005
993,71.29645888206029
994,71.29981857552525
995,71.29732576511206
996,71.29483353811948
997,71.29234189434271
998,71.29570049722142
999,71.29905831432414
1000,71.29656705070472
1001,71.28822875855214
1002,71.2798924165351
1003,71.28325051154634
1004,71.28076226106272
1005,71.27242971535449
1006,71.2699433113202
1007,71.27330099924035
1008,71.27497954890733
1009,71.27081507449606
1010,71.27249357326478
1011,71.26832973067711
1012,71.27000817852553
1013,71.27168643028214
1014,71.26752336448598
1015,71.26920156532913
1016,71.27087957014368
1017,71.27255737896397
1018,71.27423499182434
1019,71.27007299270073
1020,71.27175055471213
1021,71.26758918666432
1022,71.26926669780477
1023,71.27094401307724
1024,71.27262113251605
1025,71.2742980561555
1026,71.27013775391082
1027,71.27181462674372
1028,71.27349130384032
1029,71.2751677852349
1030,71.27684407096172
1031,71.27268483398494
1032,71.26852608239001
1033,71.27020246222067
1034,71.27187864644108
1035,71.26772066973922
1036,71.26939680317349
1037,71.2710727410605
1038,71.27274848343444
1039,71.27442403032954
1040,71.27609938178001
1041,71.27777453782002
1042,71.2794494984838
1043,71.28112426380547
1044,71.27696793002916
1045,71.27864264474375
1046,71.28031716417911
1047,71.28199148836939
1048,71.28366561734872
1049,71.27951034683765
1050,71.28118442527396
1051,71.27702978376172
1052,71.27870381163306
1053,71.28037764438487
1054,71.27622377622377
1055,71.27789755841735
1056,71.27957114555413
1057,71.28124453766824
1058,71.28291773479376
1059,71.27876492863385
1060,71.28043807526507
1061,71.28211102697036
1062,71.28378378378379
1063,71.27963189469394
1064,71.2754804892254
1065,71.2771533399336
1066,71.27300256231074
1067,71.26885226809526
1068,71.26470245720274
1069,71.26637554585152
1070,71.26222636236609
1071,71.26389940036096
1072,71.26557224356735
1073,71.26724489201932
1074,71.26309662398137
1075,71.26476922181479
1076,71.26644162495634
1077,71.26229412791713
1078,71.25814711359403
1079,71.2598196101251
1080,71.25567322239031
1081,71.25152731715832
1082,71.2473818943449
1083,71.24905462795974
1084,71.25072716695753
1085,71.24658251410622
1086,71.24825500232667
1087,71.24411097539696
1088,71.24578341281843
1089,71.24745565571386
1090,71.24912770411723
1091,71.25079955806245
1092,71.25247121758343
1093,71.25414268271412
1094,71.25581395348837
1095,71.25748502994011
1096,71.25915591210324
1097,71.26082660001163
1098,71.26249709369914
1099,71.26416739319966
1100,71.26583749854701
1101,71.26169582146801
1102,71.2633658763366
1103,71.2650357371143
1104,71.26670540383499
1105,71.26837487653245
1106,71.2642342551708
1107,71.2659036774531
1108,71.26176368072498
1109,71.26343305257043
1110,71.2592936802974
1111,71.26096300168439
1112,71.26263212916714
1113,71.2643010627795
1114,71.26596980255518
1115,71.26763834852797
1116,71.26930670073163
1117,71.27097485919991
1118,71.27264282396656
1119,71.27431059506532
1120,71.2759781725299
1121,71.27764555639403
1122,71.27931274669143
1123,71.2809797434558
1124,71.28264654672084
1125,71.28431315652023
1126,71.28597957288764
1127,71.28764579585679
1128,71.28350934199837
1129,71.28517551494052
1130,71.2868414945463
1131,71.28850728084933
1132,71.28437173686044
1133,71.28023667266082
1134,71.28190255220417
1135,71.27776811089845
1136,71.27943394037814
1137,71.27530012178855
1138,71.27696590118302
1139,71.27863148738764
1140,71.27449843441957
1141,71.27449843441957
1142,71.27449843441957
1143,71.27449843441957
1144,71.27449843441957
1145,71.27449843441957
1146,71.27449843441957
1147,71.27449843441957
1148,71.27449843441957
1149,71.27449843441957
1150,71.27449843441957
1151,71.27449843441957
1152,71.27449843441957
1153,71.27449843441957
1154,71.27449843441957
1155,71.27449843441957
1156,71.27449843441957
1157,71.27449843441957
1158,71.27449843441957
1159,71.27449843441957
1160,71.27449843441957
1161,71.27449843441957
1162,71.27449843441957
1163,71.27449843441957
1164,71.27449843441957
1165,71.27449843441957
1166,71.27449843441957
1167,71.27449843441957
1168,71.27449843441957
1169,71.27449843441957
1170,71.27449843441957
1171,71.27449843441957
1172,71.27449843441957
1173,71.27449843441957
1174,71.27449843441957
1175,71.27449843441957
1176,71.27449843441957
1177,71.27449843441957
1178,71.27449843441957
1179,71.27449843441957
1180,71.27449843441957
1181,71.27449843441957
1182,71.27449843441957
1183,71.27449843441957
1184,71.27449843441957
1185,71.27449843441957
1186,71.27449843441957
1187,71.27449843441957
1188,71.27449843441957
1189,71.27449843441957
1190,71.27449843441957
1191,71.27449843441957
1192,71.27449843441957
1193,71.27449843441957
1194,71.27449843441957
1195,71.27449843441957
1196,71.27449843441957
1197,71.27449843441957
1198,71.27449843441957
1199,71.27449843441957
1200,71.27449843441957
1201,71.27449843441957
1202,71.27449843441957
1203,71.27449843441957
1204,71.27449843441957
1205,71.27449843441957
1206,71.27449843441957
1207,71.27449843441957
1208,71.27449843441957
1209,71.27449843441957
1210,71.27449843441957
1211,71.27449843441957
1212,71.27449843441957
1213,71.27449843441957
1214,71.27449843441957
1215,71.27449843441957
1216,71.27449843441957
1217,71.27449843441957
1218,71.27449843441957
1219,71.27449843441957
1220,71.27449843441957
1221,71.27449843441957
1222,71.27449843441957
1223,71.27449843441957
1224,71.27449843441957
1225,71.27449843441957
1226,71.27449843441957
1227,71.27449843441957
1228,71.27449843441957
1229,71.27449843441957
1230,71.27449843441957
1231,71.27449843441957
1232,71.27449843441957
1233,71.27449843441957
1234,71.27449843441957
1235,71.27449843441957
1236,71.27449843441957
1237,71.27449843441957
1238,71.27449843441957
1239,71.27449843441957
1240,71.27449843441957
1241,71.27449843441957
1242,71.27449843441957
1243,71.27449843441957
1244,71.27449843441957
1245,71.27449843441957
1246,71.27449843441957
1247,71.27449843441957
1248,71.27449843441957
1249,71.27449843441957
1250,71.27449843441957
1251,71.27449843441957
1252,71.27449843441957
1253,71.27449843441957
1254,71.27449843441957
1255,71.27449843441957
1256,71.27449843441957
1257,71.27449843441957
1258,71.27449843441957
1259,71.27449843441957
1260,71.27449843441957
1261,71.27449843441957
1262,71.27449843441957
1263,71.27449843441957
1264,71.27449843441957
1265,71.27449843441957
1266,71.27449843441957
1267,71.27449843441957
1268,71.27449843441957
1269,71.27449843441957
1270,71.27449843441957
1271,71.27449843441957
1272,71.27449843441957
1273,71.27449843441957
1274,71.27449843441957
1275,71.27449843441957
1276,71.27449843441957
1277,71.27449843441957
1278,71.27449843441957
1279,71.27449843441957
1280,71.27449843441957
1281,71.27449843441957
1282,71.27449843441957
1283,71.27449843441957
1284,71.27449843441957
1285,71.27449843441957
1286,71.27449843441957
1287,71.27449843441957
1288,71.27449843441957
1289,71.27449843441957
1290,71.27449843441957
1291,71.27449843441957
1292,71.27449843441957
1293,71.27449843441957
1294,71.27449843441957
1295,71.27449843441957
1296,71.27449843441957
1297,71.27449843441957
1298,71.27449843441957
1299,71.27449843441957
1300,71.27449843441957
1301,71.27449843441957
1302,71.27449843441957
1303,71.27449843441957
1304,71.27449843441957
1305,71.27449843441957
1306,71.27449843441957
1307,71.27449843441957
1308,71.27449843441957
1309,71.27449843441957
1310,71.27449843441957
1311,71.27449843441957
1312,71.27449843441957
1313,71.27449843441957
1314,71.27449843441957
1315,71.27449843441957
1316,71.27449843441957
1317,71.27449843441957
1318,71.27449843441957
1319,71.27449843441957
1320,71.27449843441957
1321,71.27449843441957
1322,71.27449843441957
1323,71.27449843441957
1324,71.27449843441957
1325,71.27449843441957
1326,71.27449843441957
1327,71.27449843441957
1328,71.27449843441957
1329,71.27449843441957
1330,71.27449843441957
1331,71.27449843441957
1332,71.27449843441957
1333,71.27449843441957
1334,71.27449843441957
1335,71.27449843441957
1336,71.27449843441957
1337,71.27449843441957
1338,71.27449843441957
1339,71.27449843441957
1340,71.27449843441957
1341,71.27449843441957
