filename,global
0,96.22641509433963
1,96.22641509433963
2,95.27687296416939
3,94.04600811907984
4,93.30306469920545
5,93.41050756901159
6,94.05622489959839
7,94.52257586972614
8,93.15436241610739
9,93.12736443883985
10,93.87296233839236
11,90.74550128534705
12,90.76773566569484
13,91.21996303142329
14,91.11111111111111
15,90.99060631938514
16,91.37367130008177
17,90.22169437846398
18,90.36328871892925
19,89.19911829537105
20,88.84560906515581
21,89.01515151515152
22,88.84422110552764
23,88.83099967437317
24,88.14627994955863
25,88.09744064138144
26,87.9492600422833
27,88.24049513704686
28,88.33381461160843
29,88.5778908679672
30,87.3896247240618
31,87.52965989981544
32,87.02034509399948
33,87.23080820876615
34,87.36318407960198
35,87.38054398431757
36,87.54534461910521
37,87.52974773917182
38,87.58782201405153
39,87.57505773672055
40,87.66160127012928
41,87.66816143497758
42,87.69366976538291
43,87.81338565511227
44,87.95258620689656
45,87.90835808230801
46,87.90794979079499
47,87.9694593479158
48,87.55338621110434
49,87.67867928326957
50,87.47510951812028
51,87.55406999606764
52,87.706350747718
53,87.74453394706559
54,87.89772727272728
55,87.95203297732809
56,88.1189948263119
57,88.20193890616426
58,88.212927756654
59,88.33333333333333
60,88.33510074231177
61,88.1560531840448
62,88.25672159583695
63,88.34334763948497
64,88.44058563159687
65,88.37327033412082
66,88.33082203247949
67,88.43672456575682
68,88.34617275856417
69,88.44653883652909
70,88.44358602929341
71,88.56141468854548
72,88.600790513834
73,88.59249960772007
74,88.4860743737358
75,88.58729179518815
76,88.57055308717634
77,88.58662613981762
78,88.47072879330943
79,88.50931677018633
80,88.51639464784591
81,88.59559574157795
82,88.3653707183119
83,88.43390804597702
84,88.47525317358436
85,88.50672328379335
86,88.51674641148325
87,88.53467561521254
88,88.58054669071736
89,88.409592061742
90,88.45051194539249
91,88.46727198807427
92,88.49307702648206
93,88.57752868961836
94,88.59381224273005
95,88.58236536430834
96,88.40825927861997
97,88.38810235095467
98,88.42227677994573
99,88.32369942196532
100,88.38635492525871
101,88.46300291915217
102,88.4469696969697
103,88.51079859367152
104,88.48651348651349
105,88.51603281133482
106,88.25635959496172
