filename,global
201800250.json,89.91723100075244
201800251.json,89.95251187203199
201800252.json,89.92383568485454
201800253.json,90.02348868834218
201800254.json,90.04563957074133
201800255.json,90.13688584698117
201800256.json,90.12692213814987
201800257.json,90.16054487959134
201800258.json,90.19275063644078
201800259.json,90.20106589147287
201800260.json,90.20462525729506
201800261.json,90.22001934235976
201800262.json,90.2223833695915
201800263.json,90.23772173283456
201800264.json,90.22656061701615
201800265.json,90.23126957359673
201800266.json,90.22040226424184
201800267.json,90.22040226424184
201800268.json,90.24624624624624
201800269.json,90.28591936834549
201800270.json,90.23721540112052
201800271.json,90.23465276131785
201800272.json,90.32295948326482
201800273.json,90.3013955670224
201800274.json,90.23620205799813
201800275.json,90.23136246786633
201800276.json,90.20179633733815
201800277.json,90.20179633733815
201800278.json,90.19127595054816
201800279.json,90.19241982507289
201800280.json,90.19356343283582
201800281.json,90.23115344407016
201800282.json,90.26958232095336
201800283.json,90.27457314259345
201800284.json,90.29405008040432
201800285.json,90.26965002868617
201800286.json,90.2808022922636
201800287.json,90.48153552587272
201800288.json,90.41111235577462
201800289.json,90.42291340344596
201800290.json,90.4101933609031
201800291.json,90.41769041769042
201800292.json,90.42303828552294
201800293.json,90.41050172432973
201800294.json,90.40578098943858
201800295.json,90.41537094624611
201800296.json,90.41278295605859
201800297.json,90.43930507911918
201800298.json,90.51695752387225
201800299.json,90.52631578947368
201800300.json,90.53583097364408
201800301.json,90.54201131911188
201800302.json,90.54921152800435
201800303.json,90.52997393570807
201800304.json,90.52985155488136
201800305.json,90.53292894280762
201800306.json,90.53292894280762
201800307.json,90.43149946062567
201800308.json,90.4217452270521
201800309.json,90.41199309749784
201800310.json,90.39249514772483
201800311.json,90.40757070652758
201800312.json,90.40197764402407
201800313.json,90.40816326530611
201800314.json,90.38626609442059
201800315.json,90.38791255893699
201800316.json,90.38646825821647
201800317.json,90.33635878270155
201800318.json,90.336
201800319.json,90.336
201800320.json,90.336
201800321.json,90.336
201800322.json,90.33703071672356
201800323.json,90.33703071672356
201800324.json,90.34012154813946
201800325.json,90.34012154813946
201800326.json,90.48419283688688
201800327.json,90.44619422572178
201800328.json,90.7520325203252
201800329.json,90.65411097610368
201800330.json,90.72827724761426
201800331.json,90.77645648046368
201800332.json,90.76569831286812
201800333.json,90.94734781757683
201800334.json,91.08949041518159
201800335.json,91.19718309859155
201800336.json,91.24467581637482
201800337.json,91.23487140695914
201800338.json,91.22624562730452
201800339.json,91.22624562730452
201800340.json,91.31817756572177
201800341.json,91.40342751273738
201800342.json,91.49793861658269
201800343.json,91.51348879743941
201800344.json,91.51736745886654
201800345.json,91.68086060062753
201800346.json,91.68382418762869
201800347.json,91.6845685642678
201800348.json,91.83296703296703
201800349.json,91.84300640969356
201800350.json,91.93716368685992
201800351.json,91.93338537600833
201800352.json,91.9169190826482
201800353.json,91.92460660556804
201800354.json,91.95659662418188
201800355.json,91.95659662418188
201800356.json,91.95798174616841
201800357.json,91.9945144424445
201800358.json,91.99862931551444
201800359.json,91.98016415868673
201800360.json,91.96961938897424
201800361.json,91.96177148220838
201800362.json,92.08004035648226
201800363.json,92.06149193548387
201800364.json,92.02849958088851
201800365.json,91.95411922304085
201800366.json,91.92375219463256
201800367.json,91.92619186774651
201800368.json,91.83384666611171
201800369.json,91.84131736526946
201800370.json,91.87712180177196
201800371.json,91.89323196430047
201800372.json,91.94845699277742
201800373.json,92.03022178893492
201800374.json,92.0474729533344
201800375.json,92.05773262377036
201800376.json,91.97560584175895
201800377.json,91.98461045206797
201800378.json,92.10048187060589
201800379.json,92.09383145091226
201800380.json,92.10090658257785
201800381.json,92.09364653949235
201800382.json,92.09470620624558
201800383.json,92.10216110019647
201800384.json,92.13117295914411
201800385.json,92.1276925461026
201800386.json,92.14230471771076
201800387.json,92.1310968539847
201800388.json,92.14506172839506
201800389.json,92.13526421198583
201800390.json,92.13526421198583
201800391.json,92.13983864771419
201800392.json,92.14225362931101
201800393.json,92.03953417100827
201800394.json,92.06506797006261
201800395.json,92.07354287458041
201800396.json,92.07349479918001
201800397.json,92.05036789805052
201800398.json,92.03539823008849
201800399.json,92.03600060505218
201800400.json,91.98038476046774
201800401.json,91.86107568824544
201800402.json,91.85418541854186
201800403.json,91.85784975258659
201800404.json,91.8327588790649
201800405.json,91.79567721187645
201800406.json,91.79874401913875
201800407.json,91.9332303845871
201800408.json,91.93678794560823
201800409.json,91.9036880773987
201800410.json,91.9060431968584
201800411.json,91.9072202428561
201800412.json,91.92014519056262
201800413.json,91.90973733855753
201800414.json,91.88895331980285
201800415.json,91.88758510792408
201800416.json,91.88758510792408
201800417.json,91.88466541407718
201800418.json,91.8881826061832
201800419.json,91.85677158533065
201800420.json,91.87085615451139
201800421.json,91.87302044342067
201800422.json,91.91144863160912
201800423.json,91.8901569186876
201800424.json,91.8945868945869
201800425.json,91.8695714082301
201800426.json,91.84515761759054
201800427.json,91.84689812179852
201800428.json,91.83615417437065
201800429.json,91.82425707379497
201800430.json,91.83528576499822
201800431.json,91.83818310858764
201800432.json,91.69143665958953
201800433.json,91.69261251061421
201800434.json,91.69432869552935
201800435.json,91.72631578947369
201800436.json,91.678341272065
201800437.json,91.64916701665967
201800438.json,91.6742270919115
201800439.json,91.67655061745621
201800440.json,91.61160186408847
201800441.json,91.58910959855535
201800442.json,91.592859119845
201800443.json,91.5665147119768
201800444.json,91.56709717521927
201800445.json,91.57756777264262
201800446.json,91.57756777264262
201800447.json,91.59958720330236
201800448.json,91.59386393341128
201800449.json,91.61980523933617
201800450.json,91.72535211267606
201800451.json,91.71785352683092
201800452.json,91.80086869361844
201800453.json,91.81454302868579
201800454.json,91.81454302868579
201800455.json,91.81454302868579
201800456.json,91.81454302868579
201800457.json,91.81454302868579
201800458.json,91.81454302868579
201800459.json,91.83632734530937
201800460.json,91.80730897009967
201800461.json,91.86729107578657
201800462.json,91.84653856277968
201800463.json,91.83660044730956
201800464.json,91.84625492772668
201800465.json,91.84075679936934
201800466.json,91.83539741825568
201800467.json,92.08788417576835
201800468.json,92.08788417576835
201800469.json,92.08788417576835
201800470.json,92.08454995556684
201800471.json,92.06369345936687
201800472.json,92.064196904339
201800473.json,92.0747545137789
201800474.json,92.07676230286908
201800475.json,92.07776581597112
201800476.json,92.08478329642517
201800477.json,92.02349374763168
201800478.json,92.01439303074301
201800479.json,92.01439303074301
201800480.json,92.00378071833649
201800481.json,91.99798691494716
201800482.json,91.99648197009674
201800483.json,92.01854404209999
201800484.json,92.01904403934098
201800485.json,92.01977843149527
201800486.json,92.02277419758494
201800487.json,92.01349831271091
201800488.json,92.09500835034329
201800489.json,92.10379981464318
201800490.json,92.0854426472404
201800491.json,92.0854426472404
201800492.json,92.08983772444006
201800493.json,92.1097981290005
201800494.json,92.12482339210025
201800495.json,92.08491839489508
201800496.json,92.0883164673413
201800497.json,92.08187779616351
201800498.json,92.08187779616351
201800499.json,92.11088721988155
201800500.json,92.20042257772411
201800501.json,92.20700886663852
201800502.json,92.14741659641093
201800503.json,92.15072533558057
201800504.json,92.0932468156693
201800505.json,92.0946717126209
201800506.json,92.10084033613445
201800507.json,92.1051056443407
201800508.json,92.02270690170302
201800509.json,92.02699474438604
201800510.json,92.00930954228083
201800511.json,92.01835956127802
201800512.json,92.02168861347792
201800513.json,92.0150053590568
201800514.json,91.97717953289356
201800515.json,91.98194452693473
201800516.json,91.98432490203064
201800517.json,91.99478178368122
201800518.json,92.0
201800519.json,92.05181042095967
201800520.json,92.05321403343537
201800521.json,92.060691601976
201800522.json,92.03597037733631
201800523.json,92.04018093168067
201800524.json,92.04625498943415
201800525.json,92.03633167301494
201800526.json,92.02525724976613
201800527.json,92.0396848555588
201800528.json,92.0396848555588
201800529.json,92.0545232131415
201800530.json,92.04816473736257
201800531.json,91.9900092936803
201800532.json,91.97469970405618
201800533.json,91.99745399837983
201800534.json,92.00208188757807
201800535.json,91.8895549919299
201800536.json,91.91611605860385
201800537.json,91.88987668482936
201800538.json,91.97092726137073
201800539.json,91.97821523798719
201800540.json,91.98230891358584
201800541.json,91.97779162653674
201800542.json,91.96671195652173
201800543.json,91.99164738416388
201800544.json,91.99932341001353
201800545.json,91.99932341001353
201800546.json,92.00067552353075
201800547.json,91.94046616119068
201800548.json,91.96843342474953
201800549.json,91.9351230425056
201800550.json,91.90502793296089
201800551.json,91.90215570199933
201800552.json,91.89747598838508
201800553.json,91.90018979569052
201800554.json,91.88391265597147
201800555.json,91.85685796587636
201800556.json,91.85402591649131
201800557.json,91.83944269364737
201800558.json,91.81647733539208
201800559.json,91.81357426178933
201800560.json,91.81663089538276
201800561.json,91.80868609125893
201800562.json,91.81813189830322
201800563.json,91.81289756525554
201800564.json,91.82634402715428
201800565.json,91.81654184660799
201800566.json,91.798985103945
201800567.json,91.77843201395703
201800568.json,91.79587617648659
201800569.json,91.7605633802817
201800570.json,91.78370786516854
201800571.json,91.76470588235294
201800572.json,91.77713115637461
201800573.json,91.77307257152093
201800574.json,91.77351578493696
201800575.json,91.76628971459343
201800576.json,91.774262965354
201800577.json,91.78795853697835
201800578.json,91.77758694718764
201800579.json,91.79783702751901
201800580.json,91.80003211475673
201800581.json,91.8020561444628
201800582.json,91.77980088377788
201800583.json,91.74287537218206
201800584.json,91.7384370015949
201800585.json,91.73975442513157
201800586.json,91.735317565772
201800587.json,91.73702936647018
201800588.json,91.71876655716859
201800589.json,91.71285299551333
201800590.json,91.71678801308431
201800591.json,91.71853571051798
201800592.json,91.66973635741725
201800593.json,91.6539654175645
201800594.json,91.65400534395138
201800595.json,91.6649258408189
201800596.json,91.69096209912536
201800597.json,91.67447184930793
201800598.json,91.64847728926307
201800599.json,91.5401751023157
201800600.json,91.5401751023157
201800601.json,91.86023327684178
201800602.json,91.86063898719034
201800603.json,91.86145028656864
201800604.json,91.85849526656702
201800605.json,91.84130618746578
201800606.json,91.84130618746578
201800607.json,91.83835970936597
201800608.json,91.82170928265843
201800609.json,91.81714172014127
201800610.json,91.81890389197777
201800611.json,91.89096098017025
201800612.json,91.89415178791009
201800613.json,91.89811413176587
201800614.json,91.89625642280402
201800615.json,91.88119779199843
201800616.json,91.88119779199843
201800617.json,91.884765625
201800618.json,91.89386918987465
201800619.json,91.89386918987465
201800620.json,91.86323622391906
201800621.json,91.85469752966348
201800622.json,91.81681317080277
201800623.json,91.81394445523404
201800624.json,91.81513665711928
201800625.json,91.82783190344627
201800626.json,91.81161877997965
201800627.json,91.81026137463698
201800628.json,91.79566563467493
201800629.json,91.79883945841392
201800630.json,91.80557568729768
201800631.json,91.80557568729768
201800632.json,91.80834621329211
201800633.json,91.81427675080843
201800634.json,91.81427675080843
201800635.json,91.81546182800888
201800636.json,91.81783095329989
201800637.json,91.80897250361795
201800638.json,91.81853059658546
201800639.json,91.8259786306358
201800640.json,91.81552607633733
201800641.json,91.81670178126795
201800642.json,91.78508205349026
201800643.json,91.78147722923843
201800644.json,91.77414732014904
201800645.json,91.78474309431802
201800646.json,91.78474309431802
201800647.json,91.78474309431802
201800648.json,91.78036446903921
201800649.json,91.78036446903921
201800650.json,91.78036446903921
201800651.json,91.78624207465319
201800652.json,91.76705871148992
201800653.json,91.76705871148992
201800654.json,91.76968429060479
201800655.json,91.76727825838958
201800656.json,91.76727825838958
201800657.json,91.73592970790786
201800658.json,91.73592970790786
201800659.json,91.73632218844985
201800660.json,91.73196561713445
201800661.json,91.72047094568933
201800662.json,91.72636273067982
201800663.json,91.72636273067982
201800664.json,91.72871709746265
201800665.json,91.73107012469774
201800666.json,91.72426853517659
201800667.json,91.72426853517659
201800668.json,91.7246603228708
201800669.json,91.72031812156789
201800670.json,91.72188564937524
201800671.json,91.72345258375923
201800672.json,91.72345258375923
201800673.json,91.72345258375923
201800674.json,91.72423582852277
201800675.json,91.72067937739509
201800676.json,91.71396140749148
201800677.json,91.70607149612256
201800678.json,91.70607149612256
201800679.json,91.70607149612256
201800680.json,91.70212765957447
201800681.json,91.70132325141776
201800682.json,91.69698974528615
201800683.json,91.69855894164894
201800684.json,91.7020874657599
201800685.json,91.69460314462438
201800686.json,91.68513889543932
201800687.json,91.68707611152976
201800688.json,91.72100004690652
201800689.json,91.7623448147111
201800690.json,91.7623448147111
201800691.json,91.75493444076338
201800692.json,91.75450051301185
201800693.json,91.76832107272558
201800694.json,91.7740659749686
201800695.json,91.82805639010863
201800696.json,91.85140802875974
201800697.json,91.82789754929058
201800698.json,91.88137842661664
201800699.json,91.83608205034493
201800700.json,91.84055522578878
201800701.json,91.8468838397664
201800702.json,91.7686672430268
201800703.json,91.8846171100444
201800704.json,91.8846171100444
201800705.json,91.90857449568368
201800706.json,91.88381224344101
201800707.json,91.89466179484894
201800708.json,91.95132743362832
201800709.json,91.95168355382505
201800710.json,91.9779492833517
201800711.json,91.97743101472273
201800712.json,91.97479176766119
201800713.json,91.99701151445899
201800714.json,92.06328451882845
201800715.json,92.05699098078514
201800716.json,92.06390666492534
201800717.json,92.06494297901976
201800718.json,92.07115518441196
201800719.json,92.06625222797027
201800720.json,92.03904555314534
201800721.json,92.04491264577102
201800722.json,92.04491264577102
201800723.json,92.07103659853951
201800724.json,92.07288113639306
201800725.json,92.03623813632443
201800726.json,92.03329882677708
201800727.json,92.02914169935768
201800728.json,92.02617755963145
201800729.json,92.03338065126682
201800730.json,92.03113576742787
201800731.json,92.03558841227543
201800732.json,92.00737912394355
201800733.json,92.01012137067376
201800734.json,91.98988556979386
201800735.json,91.99160167966407
201800736.json,91.98801626364221
201800737.json,91.98254470779499
201800738.json,91.9818780185494
201800739.json,91.98240143522276
201800740.json,91.97938407803382
201800741.json,91.98127261119387
201800742.json,91.97077191044649
201800743.json,91.97656647987775
201800744.json,91.98235269163874
201800745.json,91.98185210312076
201800746.json,91.98864599220471
201800747.json,91.96545739321847
201800748.json,91.95480130348301
201800749.json,91.95582261340554
201800750.json,91.94284748055462
201800751.json,91.93037306181081
201800752.json,91.93207738447242
201800753.json,91.94024812220441
201800754.json,91.91297381624995
201800755.json,91.88619599578503
201800756.json,91.85522268571188
201800757.json,91.85659518894553
201800758.json,91.8554703950139
201800759.json,91.851758371193
201800760.json,91.85200756779483
201800761.json,91.85978415460553
201800762.json,91.86148634519678
201800763.json,91.85686815483656
201800764.json,91.86129099644872
201800765.json,91.86468991438713
201800766.json,91.86876487039278
201800767.json,91.87622503023479
201800768.json,91.85978659553184
201800769.json,91.85237639021952
201800770.json,91.85262281432139
201800771.json,91.85465745442437
201800772.json,91.84106511337633
201800773.json,91.8280016618197
201800774.json,91.83986724745903
201800775.json,91.84460383929682
201800776.json,91.73215319712135
201800777.json,91.73215319712135
201800778.json,91.72627661773826
201800779.json,91.72627661773826
201800780.json,91.73413747521481
201800781.json,91.73546895640688
201800782.json,91.73850278407919
201800783.json,91.7524499711768
201800784.json,91.74523446827783
201800785.json,91.73934507158137
201800786.json,91.73934507158137
201800787.json,91.74274200180936
201800788.json,91.73621674957859
201800789.json,91.739273384843
201800790.json,91.73995233007315
201800791.json,91.7402917608383
201800792.json,91.74130988577534
201800793.json,91.74394747640542
201800794.json,91.6257568319424
201800795.json,91.62678447253242
201800796.json,91.6274694261524
201800797.json,91.73263327948304
201800798.json,91.73597093257973
201800799.json,91.7366381398353
201800800.json,91.73727104010328
201800801.json,91.73827100730163
201800802.json,91.7308700738171
201800803.json,91.73287091180384
201800804.json,91.7264736714781
201800805.json,91.73347298876043
201800806.json,91.69109674310269
201800807.json,91.72101956704414
201800808.json,91.71467434789567
201800809.json,91.71131547381047
201800810.json,91.71455938697318
201800811.json,91.71352235115843
201800812.json,91.70716163466899
201800813.json,91.70675466147179
201800814.json,91.70741403299543
201800815.json,91.70111287758347
201800816.json,91.70111287758347
201800817.json,91.69976171564734
201800818.json,91.69612009054445
201800819.json,91.69544678655075
201800820.json,91.69775378998332
201800821.json,91.69808325727212
201800822.json,91.70203482606799
201800823.json,91.70335117985327
201800824.json,91.70335117985327
201800825.json,91.70400920014275
201800826.json,91.70532492763967
201800827.json,91.72730148687124
201800828.json,91.72299300367604
201800829.json,91.72855111392005
201800830.json,91.73083757848596
201800831.json,91.73083757848596
201800832.json,91.7311641130943
201800833.json,91.7562300696823
201800834.json,91.75582127123977
201800835.json,91.75582127123977
201800836.json,91.75614552605703
201800837.json,91.75614552605703
201800838.json,91.75614552605703
201800839.json,91.72743668156512
201800840.json,91.69799498746866
201800841.json,91.70838548185232
201800842.json,91.69629948028603
201800843.json,91.6972727983121
201800844.json,91.69889448806595
201800845.json,91.69790690409248
201800846.json,91.69594752869524
201800847.json,91.6812985290101
201800848.json,91.6812985290101
201800849.json,91.69199594731509
201800850.json,91.65563429639437
201800851.json,91.66861052795272
201800852.json,91.66504684523578
201800853.json,91.66731441896619
201800854.json,91.66731441896619
201800855.json,91.66763825735494
201800856.json,91.66601911570442
201800857.json,91.66893124733103
201800858.json,91.64761055773032
201800859.json,91.63889965129795
201800860.json,91.69584792396198
201800861.json,91.77810797424468
201800862.json,91.7799352750809
201800863.json,91.78775199695703
201800864.json,91.78233258546602
201800865.json,91.77884249752833
201800866.json,91.77597809969203
201800867.json,91.77629077636682
201800868.json,91.89553748735435
201800869.json,91.92789968652038
201800870.json,91.98324747044217
201800871.json,91.98324747044217
201800872.json,91.98013564095913
201800873.json,91.98162146139025
201800874.json,91.98162146139025
201800875.json,91.98162146139025
201800876.json,91.98191855941309
201800877.json,91.9762919059085
201800878.json,91.9768863207023
201800879.json,91.95393786796015
201800880.json,92.02802846870644
201800881.json,92.07483861555855
201800882.json,92.13507546418617
201800883.json,92.1179236751673
201800884.json,92.10450242104503
201800885.json,92.11162857864905
201800886.json,92.11115120894983
201800887.json,92.1465780492186
201800888.json,92.15165332280185
201800889.json,92.1227346133142
201800890.json,92.13543532783949
201800891.json,92.14050415353768
201800892.json,92.13483146067416
201800893.json,92.1386457030552
201800894.json,92.12941470556726
201800895.json,92.1316625611367
201800896.json,92.0895895003388
201800897.json,92.06897780311398
201800898.json,92.05722216291235
201800899.json,92.01433234000284
201800900.json,92.02310500017718
201800901.json,92.02593078040313
201800902.json,92.02744765138652
201800903.json,92.02939513849633
201800904.json,92.05242020714437
201800905.json,92.05141750308152
201800906.json,92.06984997013457
201800907.json,92.07000561167227
201800908.json,92.07028373022833
201800909.json,92.06988306141027
201800910.json,92.06860343017152
201800911.json,92.0684346791687
201800912.json,92.03478017948808
201800913.json,92.0376503398989
201800914.json,92.0426436261018
201800915.json,92.04414888061001
201800916.json,92.04774831210413
201800917.json,92.04367632228674
201800918.json,92.0120913102394
201800919.json,92.01292384658143
201800920.json,92.0240077713017
201800921.json,92.01507763599267
201800922.json,91.95430070412812
201800923.json,91.95600455125333
201800924.json,91.95240224232211
201800925.json,91.95062407592064
201800926.json,91.94158075601374
201800927.json,91.93925233644859
201800928.json,91.95224863641042
201800929.json,91.92808219178083
201800930.json,91.9072376522096
201800931.json,91.90630877073004
201800932.json,91.88792072441483
201800933.json,91.87011301942842
201800934.json,91.83235003239778
201800935.json,91.80244225994082
201800936.json,91.75704989154013
201800937.json,91.7601219718787
201800938.json,91.7515999051908
201800939.json,91.75027870680044
201800940.json,91.74857297260783
201800941.json,91.7459995948957
201800942.json,91.74398596443875
201800943.json,91.73408845738943
201800944.json,91.73659555825161
201800945.json,91.73659555825161
201800946.json,91.74021424240382
201800947.json,91.72223344783458
201800948.json,91.72525143798984
201800949.json,91.71848216986523
201800950.json,91.71903881700555
201800951.json,91.71987364742255
201800952.json,91.72070830953261
201800953.json,91.72182093062321
201800954.json,91.71144545943042
201800955.json,91.7097575716876
201800956.json,91.70751359699187
201800957.json,91.70751359699187
201800958.json,91.71279986579432
201800959.json,91.72196527917421
201800960.json,91.74110118650847
201800961.json,91.71574009382174
201800962.json,91.71601570297425
201800963.json,91.71601570297425
201800964.json,91.71351585110276
201800965.json,91.71351585110276
201800966.json,91.71351585110276
201800967.json,91.71351585110276
201800968.json,91.71046503891957
201800969.json,91.71046503891957
201800970.json,91.71074077770017
201800971.json,91.71074077770017
201800972.json,91.71377269402142
201800973.json,91.7126520843029
201800974.json,91.69323767769365
201800975.json,91.6575628165657
201800976.json,91.65866737281124
201800977.json,91.65537526025315
201800978.json,91.72348236528124
201800979.json,91.72375364646498
201800980.json,91.70843570843572
201800981.json,91.70651817884048
201800982.json,91.71194762684124
201800983.json,91.70838650567717
201800984.json,91.71001406745837
201800985.json,91.70672683868014
201800986.json,91.7189132706374
201800987.json,91.72323759791122
201800988.json,91.71690182149956
201800989.json,91.6994633273703
201800990.json,91.70000325234983
201800991.json,91.70216225004064
201800992.json,91.87105816398038
201800993.json,91.93731833691395
201800994.json,91.9383371240839
201800995.json,91.9334469912231
201800996.json,91.92795407229828
201800997.json,91.97730194062137
201800998.json,91.98308270676692
201800999.json,91.98985820264814
201801000.json,91.934375
201801001.json,91.93276260701118
201801002.json,91.93326668332917
