filename,newness
201800348.json,71.06260421403668
201800349.json,71.00681302043907
201800350.json,70.8746618575293
201800351.json,70.87714028236708
201800352.json,70.82271841750337
201800353.json,70.79593058049073
201800354.json,70.71460540056691
201800355.json,70.71460540056691
201800356.json,70.72334079045488
201800357.json,70.62937062937063
201800358.json,70.60660124888493
201800359.json,70.61091340450771
201800360.json,70.64477965099083
201800361.json,70.64912021292325
201800362.json,70.55367895432516
201800363.json,70.56753189617247
201800364.json,70.57877813504824
201800365.json,70.57622173595915
201800366.json,70.60279557367501
201800367.json,70.65233183204998
201800368.json,70.6946454413893
201800369.json,70.69962416883492
201800370.json,70.72117460774436
201800371.json,70.72680264291871
201800372.json,70.71854586765124
201800373.json,70.7180776753283
201800374.json,70.7387935805202
201800375.json,70.74012703673019
201800376.json,70.74680236556182
201800377.json,70.72232903048614
201800378.json,70.64832470716425
201800379.json,70.65232193926188
201800380.json,70.64020660595351
201800381.json,70.64419679260668
201800382.json,70.61213434452871
201800383.json,70.61528059499662
201800384.json,70.91390728476821
201800385.json,70.93315684976837
201800386.json,70.95326115658833
201800387.json,70.94220110847189
201800388.json,70.95670482958283
201800389.json,70.8918954420071
201800390.json,70.8918954420071
201800391.json,70.96309866527088
201800392.json,70.96141268803139
201800393.json,70.98330725091289
201800394.json,71.02633969118983
201800395.json,71.01205131527796
201800396.json,71.0374084072503
201800397.json,71.01412066752246
201800398.json,71.06372110841527
201800399.json,71.06741573033707
201800400.json,71.04124236252545
201800401.json,71.10155558366004
201800402.json,71.10520991401113
201800403.json,71.08920899671467
201800404.json,71.08950890039137
201800405.json,71.09768378650554
201800406.json,71.09601107336103
201800407.json,71.37637028014616
201800408.json,71.33641674780915
201800409.json,71.58221797323135
201800410.json,71.59579550883899
201800411.json,71.59918786575898
201800412.json,71.58860684066262
201800413.json,71.57318089793974
201800414.json,71.55941477340312
201800415.json,71.5559253536194
201800416.json,71.5559253536194
201800417.json,71.5521327014218
201800418.json,71.56050201278713
201800419.json,71.56885944155229
201800420.json,71.51801535735382
201800421.json,71.50778669183578
201800422.json,71.49251973141713
201800423.json,71.54899894625922
201800424.json,71.58214536106567
201800425.json,71.57870154133582
201800426.json,71.59528533084374
201800427.json,71.60191342900478
201800428.json,71.61516034985422
201800429.json,71.6017719748193
201800430.json,71.65794066317626
201800431.json,71.66279069767441
201800432.json,71.69811320754717
201800433.json,71.70138888888889
201800434.json,71.73837812896528
201800435.json,71.73714285714286
201800436.json,71.70220043324592
201800437.json,71.65641376167692
201800438.json,71.68292129734634
201800439.json,71.69255186486792
201800440.json,71.71386663657904
201800441.json,71.72934023868498
201800442.json,71.7181899641577
201800443.json,71.74932975871313
201800444.json,71.75248520049145
201800445.json,71.77743086529884
201800446.json,71.77743086529884
201800447.json,71.70628749166852
201800448.json,71.69035984007108
201800449.json,71.78469005073902
201800450.json,71.69294787560227
201800451.json,71.5845801026537
201800452.json,71.50309748940332
201800453.json,71.50910667823071
201800454.json,71.50910667823071
201800455.json,71.50910667823071
201800456.json,71.50910667823071
201800457.json,71.50910667823071
201800458.json,71.50910667823071
201800459.json,71.52604787176432
201800460.json,71.53055705786912
201800461.json,71.53032592272825
201800462.json,71.48542540604495
201800463.json,71.4685013975489
201800464.json,71.47153598281419
201800465.json,71.47766323024055
201800466.json,71.47288480051343
201800467.json,71.50121834940141
201800468.json,71.50121834940141
201800469.json,71.50121834940141
201800470.json,71.48909129421732
201800471.json,71.49661303979678
201800472.json,71.49962959043285
201800473.json,71.47537518495032
201800474.json,71.46630044369321
201800475.json,71.46176594845797
201800476.json,71.43761206623775
201800477.json,71.45110410094637
201800478.json,71.44508670520231
201800479.json,71.44508670520231
201800480.json,71.4630309386471
201800481.json,71.47942623809026
201800482.json,71.4958158995816
201800483.json,71.50156412930136
201800484.json,71.50453550203315
201800485.json,71.51338402249766
201800486.json,71.51780137414117
201800487.json,71.51767151767152
201800488.json,71.45076110593352
201800489.json,71.46401985111662
201800490.json,71.45955996281376
201800491.json,71.45955996281376
201800492.json,71.46396861449514
201800493.json,71.47416100473544
201800494.json,71.46081247435372
201800495.json,71.45199303207296
201800496.json,71.44905273937532
201800497.json,71.43441784325762
201800498.json,71.43441784325762
201800499.json,71.43002960089824
201800500.json,71.4009956314132
201800501.json,71.40247615181651
201800502.json,71.37219186399514
201800503.json,71.3794498381877
201800504.json,71.36372806132741
201800505.json,71.37239084400524
201800506.json,71.38108189785434
201800507.json,71.40847900341572
201800508.json,71.41711765884948
201800509.json,71.4171256885328
201800510.json,71.41999399579706
201800511.json,71.42857142857143
201800512.json,71.43998402236869
201800513.json,71.39864325618515
201800514.json,71.42857142857143
201800515.json,71.42714968152866
201800516.json,71.41862315957025
201800517.json,71.42715264673751
201800518.json,71.42573668022621
201800519.json,71.40047206923683
201800520.json,71.40328449208378
201800521.json,71.35703063629222
201800522.json,71.35288923771216
201800523.json,71.3459464758357
201800524.json,71.3376419898159
201800525.json,71.38392421134876
201800526.json,71.38959267199377
201800527.json,71.38967227462803
201800528.json,71.38967227462803
201800529.json,71.39112707504125
201800530.json,71.40643161565285
201800531.json,71.39543873212216
201800532.json,71.36653155761437
201800533.json,71.3667404058863
201800534.json,71.3763936947328
201800535.json,71.41626794258373
201800536.json,71.4435345648448
201800537.json,71.47201368431055
201800538.json,71.53291506695383
201800539.json,71.51679610742023
201800540.json,71.50738731999252
201800541.json,71.49794546133732
201800542.json,71.5058779623064
201800543.json,71.53345724907064
201800544.json,71.53467644601244
201800545.json,71.53467644601244
201800546.json,71.5304138505694
201800547.json,71.54989384288747
201800548.json,71.5847496554892
201800549.json,71.57933376158576
201800550.json,71.53465346534654
201800551.json,71.54113982041414
201800552.json,71.53719311102968
201800553.json,71.55022433843055
201800554.json,71.56809054399416
201800555.json,71.64192614047792
201800556.json,71.65475436533067
201800557.json,71.65162454873646
201800558.json,71.63158841518259
201800559.json,71.62732250246836
201800560.json,71.62573937981716
201800561.json,71.63564781675018
201800562.json,71.63792333124832
201800563.json,71.67068058157167
201800564.json,71.6625133499466
201800565.json,71.66607396870555
201800566.json,71.65647434193035
201800567.json,71.66504381694256
201800568.json,71.65798994088061
201800569.json,71.67589419105369
201800570.json,71.67118970498117
201800571.json,71.66214916499082
201800572.json,71.65038381018842
201800573.json,71.65532879818595
201800574.json,71.64907996860556
201800575.json,71.64647433103809
201800576.json,71.6388018112156
201800577.json,71.66304819800261
201800578.json,71.64425162689805
201800579.json,71.62501081034334
201800580.json,71.62863070539419
201800581.json,71.71639231824417
201800582.json,71.72106570718752
201800583.json,71.69488626646144
201800584.json,71.69972640218877
201800585.json,71.69601641306205
201800586.json,71.6837606837607
201800587.json,71.7042349726776
201800588.json,71.73876021798365
201800589.json,71.75553106722047
201800590.json,71.76380887834632
201800591.json,71.76251376302194
201800592.json,71.73784355179704
201800593.json,71.74096588990207
201800594.json,71.71445388043387
201800595.json,71.72402243992296
201800596.json,71.73858609464986
201800597.json,71.74438975556853
201800598.json,71.76284453326672
201800599.json,71.78509244672912
201800600.json,71.78509244672912
201800601.json,71.45983626489422
201800602.json,71.45404441562651
201800603.json,71.4424635332253
201800604.json,71.44130276269951
201800605.json,71.40660407898997
201800606.json,71.40660407898997
201800607.json,71.41817005096675
201800608.json,71.39506672058229
201800609.json,71.39737991266377
201800610.json,71.37090263200388
201800611.json,71.29897238278741
201800612.json,71.28530166880617
201800613.json,71.2883925009972
201800614.json,71.27490039840637
201800615.json,71.29681164029577
201800616.json,71.29681164029577
201800617.json,71.30144605116796
201800618.json,71.302761028245
201800619.json,71.302761028245
201800620.json,71.30200917576333
201800621.json,71.2986396709902
201800622.json,71.30675088827478
201800623.json,71.31807419100237
201800624.json,71.31470959595958
201800625.json,71.29906984076935
201800626.json,71.2867386336774
201800627.json,71.26111242231138
201800628.json,71.25226004244949
201800629.json,71.25343811394892
201800630.json,71.26481903116904
201800631.json,71.26481903116904
201800632.json,71.2727558066541
201800633.json,71.29419142431607
201800634.json,71.29419142431607
201800635.json,71.2964414485029
201800636.json,71.30543801911926
201800637.json,71.29426512065183
201800638.json,71.37751534457307
201800639.json,71.37647423960273
201800640.json,71.3775985107043
201800641.json,71.38203815728245
201800642.json,71.36437592004339
201800643.json,71.36106592299946
201800644.json,71.37115473798114
201800645.json,71.37678364828383
201800646.json,71.37678364828383
201800647.json,71.37678364828383
201800648.json,71.37899120777418
201800649.json,71.37899120777418
201800650.json,71.37899120777418
201800651.json,71.40765852531011
201800652.json,71.43076923076923
201800653.json,71.43076923076923
201800654.json,71.44502457002457
201800655.json,71.44282425172679
201800656.json,71.44282425172679
201800657.json,71.45705521472394
201800658.json,71.45705521472394
201800659.json,71.45924392301204
201800660.json,71.46143229566017
201800661.json,71.46470452977695
201800662.json,71.46795313576844
201800663.json,71.46795313576844
201800664.json,71.4745062011943
201800665.json,71.47558548905556
201800666.json,71.45585090131378
201800667.json,71.45585090131378
201800668.json,71.45803100893608
201800669.json,71.46021078356499
201800670.json,71.45365704687738
201800671.json,71.4623721569226
201800672.json,71.4623721569226
201800673.json,71.4623721569226
201800674.json,71.46672771672772
201800675.json,71.47325856412604
201800676.json,71.48413666870043
201800677.json,71.48520890515401
201800678.json,71.48520890515401
201800679.json,71.48520890515401
201800680.json,71.48955633480713
201800681.json,71.5047619047619
201800682.json,71.5069328051196
201800683.json,71.50582679564323
201800684.json,71.49710630520865
201800685.json,71.48511836796834
201800686.json,71.44485825036102
201800687.json,71.45673769621597
201800688.json,71.39294082079964
201800689.json,71.34789156626506
201800690.json,71.34789156626506
201800691.json,71.35114791117803
201800692.json,71.35118868492326
201800693.json,71.36206637633278
201800694.json,71.37605042016807
201800695.json,71.29491017964071
201800696.json,71.23216020324293
201800697.json,71.22909199522103
201800698.json,71.20297951582867
201800699.json,71.21943969681207
201800700.json,71.22697563874034
201800701.json,71.2166172106825
201800702.json,71.20898610700561
201800703.json,71.02414045354791
201800704.json,71.02414045354791
201800705.json,71.0334257772588
201800706.json,70.99264438132693
201800707.json,71.00152738380973
201800708.json,70.87076209794263
201800709.json,70.86562839550888
201800710.json,70.86500180962722
201800711.json,70.86739492150762
201800712.json,70.87371618689426
201800713.json,70.8537994799191
201800714.json,70.81030646666187
201800715.json,70.8043337877592
201800716.json,70.8037570803757
201800717.json,70.78853046594982
201800718.json,70.77694235588973
201800719.json,70.78145126663804
201800720.json,70.77472331310246
201800721.json,70.76286305573396
201800722.json,70.76286305573396
201800723.json,70.69774051442376
201800724.json,70.69932552360667
201800725.json,70.69210041128919
201800726.json,70.68623280873388
201800727.json,70.65448363790905
201800728.json,70.64687168610817
201800729.json,70.66968070076292
201800730.json,70.65470725333711
201800731.json,70.6504868068294
201800732.json,70.65737612612612
201800733.json,70.63665142455153
201800734.json,70.64820022497187
201800735.json,70.64736065228088
201800736.json,70.62662269314434
201800737.json,70.62991021324355
201800738.json,70.62697022767075
201800739.json,70.60758784824304
201800740.json,70.63331707656936
201800741.json,70.62386854198579
201800742.json,70.61601500104175
201800743.json,70.61966553327319
201800744.json,70.61433920399391
201800745.json,70.58823529411765
201800746.json,70.59393603765749
201800747.json,70.59474412171508
201800748.json,70.59392933692872
201800749.json,70.5910819218804
201800750.json,70.58701657458563
201800751.json,70.58174039058727
201800752.json,70.57403063336552
201800753.json,70.57932079630777
201800754.json,70.56920641475669
201800755.json,70.57164476852171
201800756.json,70.57408044001376
201800757.json,70.57327467693155
201800758.json,70.57772892766366
201800759.json,70.57370299203953
201800760.json,70.57048820625343
201800761.json,70.48196877769446
201800762.json,70.48800436205016
201800763.json,70.4700272479564
201800764.json,70.47729284401171
201800765.json,70.4709405199401
201800766.json,70.47619047619048
201800767.json,70.44311540029904
201800768.json,70.4428144525944
201800769.json,70.43495962543258
201800770.json,70.44745762711865
201800771.json,70.45269720791542
201800772.json,70.45038943447341
201800773.json,70.45854186392533
201800774.json,70.44059105323528
201800775.json,70.44826423997304
201800776.json,70.40521470331295
201800777.json,70.40521470331295
201800778.json,70.41042520319742
201800779.json,70.41042520319742
201800780.json,70.41062801932367
201800781.json,70.41904123365738
201800782.json,70.38500167392033
201800783.json,70.29140489239406
201800784.json,70.29537556802994
201800785.json,70.28453112476623
201800786.json,70.28453112476623
201800787.json,70.28506575872888
201800788.json,70.28632450110125
201800789.json,70.27549863251285
201800790.json,70.27279397051957
201800791.json,70.27477657729759
201800792.json,70.26738681069547
201800793.json,70.23754075454121
201800794.json,70.24623349040951
201800795.json,70.25215660252157
201800796.json,70.25610403397027
201800797.json,70.18272973151262
201800798.json,70.16618306515431
201800799.json,70.16352367137017
201800800.json,70.15613676790302
201800801.json,70.16006850668599
201800802.json,70.15082658236184
201800803.json,70.15868835187989
201800804.json,70.15534491837809
201800805.json,70.14729089952655
201800806.json,70.16889238020424
201800807.json,70.1969479587844
201800808.json,70.20472030251662
201800809.json,70.21831215379602
201800810.json,70.21248944050946
201800811.json,70.21290406335194
201800812.json,70.17236910316225
201800813.json,70.17725449605382
201800814.json,70.17464424320828
201800815.json,70.17396365517688
201800816.json,70.17396365517688
201800817.json,70.17509853330749
201800818.json,70.17702545548521
201800819.json,70.18789952863692
201800820.json,70.19491416032012
201800821.json,70.19683768957728
201800822.json,70.2019224566157
201800823.json,70.19931626136878
201800824.json,70.19931626136878
201800825.json,70.20316027088036
201800826.json,70.21084531562319
201800827.json,70.18221621273581
201800828.json,70.18209896403063
201800829.json,70.16393442622952
201800830.json,70.15807736794757
201800831.json,70.15807736794757
201800832.json,70.15356936323332
201800833.json,70.1455221488557
201800834.json,70.1619614621343
201800835.json,70.1619614621343
201800836.json,70.16387146332096
201800837.json,70.16387146332096
201800838.json,70.16387146332096
201800839.json,70.18024329660531
201800840.json,70.1736530755041
201800841.json,70.1707611248651
201800842.json,70.18066561014264
201800843.json,70.18444571211256
201800844.json,70.18377693282636
201800845.json,70.19510959077664
201800846.json,70.19255130478844
201800847.json,70.18987341772151
201800848.json,70.18987341772151
201800849.json,70.2040300675889
201800850.json,70.22337203432609
201800851.json,70.20981664671413
201800852.json,70.2116935483871
201800853.json,70.19145988159717
201800854.json,70.19145988159717
201800855.json,70.18703948611373
201800856.json,70.18383278771091
201800857.json,70.17996476214448
201800858.json,70.16716943187531
201800859.json,70.14953505906007
201800860.json,70.07691826652493
201800861.json,69.97637403630938
201800862.json,69.97515527950311
201800863.json,69.9609156895589
201800864.json,69.95968992248062
201800865.json,69.95535160610194
201800866.json,69.96093992187984
201800867.json,69.96280223186608
201800868.json,69.79742173112339
201800869.json,69.85001530456077
201800870.json,69.78829845647002
201800871.json,69.78829845647002
201800872.json,69.79198438357835
201800873.json,69.79382700988165
201800874.json,69.79382700988165
201800875.json,69.79382700988165
201800876.json,69.79566941140591
201800877.json,69.79084090493323
201800878.json,69.78233034571063
201800879.json,69.77877993783899
201800880.json,69.70524017467248
201800881.json,69.65062862669245
201800882.json,69.58381015479131
201800883.json,69.59321217956432
201800884.json,69.5950006008893
201800885.json,69.58270789552688
201800886.json,69.58530876792895
201800887.json,69.49162679425838
201800888.json,69.49041161359699
201800889.json,69.49071586363364
201800890.json,69.52403645678203
201800891.json,69.52562347479316
201800892.json,69.51633053721221
201800893.json,69.54275534441805
201800894.json,69.5347733206741
201800895.json,69.53194518597616
201800896.json,69.52296296296296
201800897.json,69.53485619599952
201800898.json,69.51176261969499
201800899.json,69.47492625368731
201800900.json,69.46097201767304
201800901.json,69.45818610129564
201800902.json,69.43873053188364
201800903.json,69.47671007861082
201800904.json,69.50670021651355
201800905.json,69.49757267356847
201800906.json,69.48836123913425
201800907.json,69.48324022346368
201800908.json,69.47919697410534
201800909.json,69.52104499274311
201800910.json,69.51601671309191
201800911.json,69.52386475671287
201800912.json,69.51713756368689
201800913.json,69.53282901195357
201800914.json,69.53886997172044
201800915.json,69.52836715867159
201800916.json,69.5171142099804
201800917.json,69.52666129218012
201800918.json,69.53646192776628
201800919.json,69.53996549741231
201800920.json,69.53326827027958
201800921.json,69.5366508598526
201800922.json,69.53646159986316
201800923.json,69.57041251778094
201800924.json,69.51835252737278
201800925.json,69.51171099642715
201800926.json,69.51889839632798
201800927.json,69.52062556663645
201800928.json,69.50474898236092
201800929.json,69.47689182326053
201800930.json,69.47605633802817
201800931.json,69.46556287661204
201800932.json,69.46758217019361
201800933.json,69.47599235353648
201800934.json,69.47953511874684
201800935.json,69.45705160531182
201800936.json,69.41012021246856
201800937.json,69.40920015650327
201800938.json,69.39835763365176
201800939.json,69.3896870475554
201800940.json,69.38707342871459
201800941.json,69.39127531716002
201800942.json,69.41078376876042
201800943.json,69.4230021658244
201800944.json,69.42717584369449
201800945.json,69.42717584369449
201800946.json,69.42533836254715
201800947.json,69.41887545746923
201800948.json,69.3913717671817
201800949.json,69.37928745297633
201800950.json,69.3826750746764
201800951.json,69.38606194690266
201800952.json,69.38561079466903
201800953.json,69.38515979210439
201800954.json,69.38549955791335
201800955.json,69.38459838691857
201800956.json,69.38245691559877
201800957.json,69.38245691559877
201800958.json,69.39676582592858
201800959.json,69.36524568466332
201800960.json,69.35730680948737
201800961.json,69.37162788162843
201800962.json,69.3732970027248
201800963.json,69.3732970027248
201800964.json,69.37118570183087
201800965.json,69.37118570183087
201800966.json,69.37118570183087
201800967.json,69.37118570183087
201800968.json,69.37285457418406
201800969.json,69.37285457418406
201800970.json,69.37452326468345
201800971.json,69.37452326468345
201800972.json,69.36986002941016
201800973.json,69.36564116526
201800974.json,69.38642297650131
201800975.json,69.51556156968877
201800976.json,69.51133719357108
201800977.json,69.53049109552077
201800978.json,69.5919567891331
201800979.json,69.59358288770053
201800980.json,69.59751991020364
201800981.json,69.5986747181104
201800982.json,69.61025093432995
201800983.json,69.60721528444871
201800984.json,69.6051227321238
201800985.json,69.59466666666667
201800986.json,69.59276018099547
201800987.json,69.58187041174592
201800988.json,69.55483631347164
201800989.json,69.58615580016935
201800990.json,69.58937453698803
201800991.json,69.59373677528565
201800992.json,69.55494909205416
201800993.json,69.40980013567814
201800994.json,69.40415318793697
201800995.json,69.40605934192001
201800996.json,69.40582200697808
201800997.json,69.41529235382309
201800998.json,69.40599173553719
