order,cited_count,global,cluster
356,14,81.81818181818183,0
357,14,85.71428571428571,0
358,14,100.0,0
359,14,72.22222222222221,0
360,14,100.0,0
361,14,76.19047619047619,0
362,14,82.35294117647058,0
363,14,61.11111111111112,0
364,14,72.22222222222221,0
365,14,50.0,0
366,14,75.0,0
367,14,52.63157894736842,0
368,14,100.0,0
369,14,100.0,0
370,14,70.0,0
371,14,81.48148148148148,0
372,14,66.66666666666666,0
373,14,31.57894736842105,1
374,14,76.19047619047619,0
375,14,94.73684210526316,0
376,13,92.5925925925926,0
377,13,89.47368421052632,0
378,13,68.75,0
379,13,90.9090909090909,0
380,13,93.75,0
381,13,100.0,0
382,13,100.0,0
383,13,92.3076923076923,0
384,13,100.0,0
385,13,42.85714285714285,1
386,13,100.0,0
387,13,100.0,0
388,13,100.0,0
389,13,75.0,0
390,13,65.0,0
391,13,82.35294117647058,0
392,13,93.33333333333331,0
393,13,100.0,0
394,13,88.88888888888889,0
395,13,100.0,0
396,13,56.25,0
397,13,76.47058823529412,0
398,13,46.66666666666666,0
399,12,92.85714285714286,0
400,12,100.0,0
401,12,76.47058823529412,0
402,12,81.25,0
403,12,92.85714285714286,0
404,12,100.0,0
405,12,88.23529411764706,0
406,12,68.75,0
407,12,72.22222222222221,0
408,12,0.0,1
409,12,75.0,0
410,12,88.88888888888889,0
411,12,93.75,0
412,12,88.23529411764706,0
413,12,0.0,1
414,12,94.44444444444444,0
415,12,86.66666666666667,0
416,12,50.0,0
417,12,85.71428571428571,0
418,12,90.0,0
419,12,100.0,0
420,12,76.19047619047619,0
421,12,92.85714285714286,0
422,12,64.28571428571429,0
423,12,64.28571428571429,0
424,12,77.77777777777779,0
425,12,100.0,0
426,12,68.75,0
427,12,77.77777777777779,0
428,12,87.5,0
429,12,0.0,1
430,12,75.0,0
431,12,85.0,0
432,12,100.0,0
433,12,100.0,0
434,12,80.95238095238095,0
435,12,100.0,0
436,12,92.85714285714286,0
437,12,84.61538461538461,0
438,12,100.0,0
439,12,100.0,0
440,12,56.52173913043478,0
441,12,100.0,0
442,11,91.66666666666666,0
443,11,85.71428571428571,0
444,11,100.0,0
445,11,89.65517241379311,0
446,11,92.85714285714286,0
447,11,94.44444444444444,0
448,11,100.0,0
449,11,100.0,0
450,11,100.0,0
451,11,93.33333333333331,0
452,11,100.0,0
453,11,100.0,0
454,11,100.0,0
455,11,58.333333333333336,0
456,11,93.33333333333331,0
457,11,53.333333333333336,0
458,11,86.66666666666667,0
459,11,94.73684210526316,0
460,11,62.5,0
461,11,46.15384615384615,0
462,11,64.28571428571429,0
463,11,0.0,1
464,11,100.0,0
465,11,100.0,0
466,11,100.0,0
467,11,78.57142857142857,0
468,11,100.0,0
469,11,86.66666666666667,0
470,10,81.81818181818183,0
471,10,90.0,0
472,10,93.33333333333331,0
473,10,0.0,1
474,10,72.72727272727273,0
475,10,46.66666666666666,0
476,10,92.3076923076923,0
477,10,87.5,0
478,10,0.0,1
479,10,100.0,0
480,10,86.66666666666667,0
481,10,86.66666666666667,0
482,10,42.85714285714285,1
483,10,71.42857142857143,0
484,10,68.18181818181817,0
485,10,84.0,0
486,10,56.25,0
487,10,100.0,0
488,10,53.84615384615385,0
489,10,0.0,1
490,10,92.3076923076923,0
491,10,81.81818181818183,0
492,10,90.0,0
493,10,100.0,0
494,10,86.66666666666667,0
495,9,40.0,1
496,9,81.81818181818183,0
497,9,100.0,0
498,9,80.0,0
499,9,88.88888888888889,0
500,9,83.33333333333334,0
501,9,61.53846153846154,0
502,9,90.9090909090909,0
503,9,50.0,0
504,9,100.0,0
505,9,80.0,0
506,9,100.0,0
507,9,91.66666666666666,0
508,9,100.0,0
509,9,30.0,1
510,9,81.81818181818183,0
511,9,0.0,1
512,9,45.45454545454545,0
513,9,0.0,1
514,9,100.0,0
515,9,68.75,0
516,9,83.33333333333334,0
517,9,100.0,0
518,9,58.82352941176471,0
519,9,77.77777777777779,0
520,9,64.28571428571429,0
521,9,75.0,0
522,9,83.33333333333334,0
523,9,100.0,0
524,9,44.44444444444444,1
525,9,90.9090909090909,0
526,9,91.66666666666666,0
527,9,85.71428571428571,0
528,9,81.81818181818183,0
529,9,100.0,0
530,8,0.0,1
531,8,100.0,0
532,8,88.88888888888889,0
533,8,58.333333333333336,0
534,8,100.0,0
535,8,25.0,1
536,8,100.0,0
537,8,87.5,0
538,8,87.5,0
539,8,81.81818181818183,0
540,8,88.88888888888889,0
541,8,40.0,1
542,8,77.77777777777779,0
543,8,22.22222222222222,1
544,8,81.81818181818183,0
545,8,22.22222222222222,1
546,8,64.28571428571429,0
547,8,0.0,1
548,8,100.0,0
549,8,90.0,0
550,8,75.0,0
551,8,0.0,1
552,8,90.9090909090909,0
553,8,83.33333333333334,0
554,8,66.66666666666666,0
555,8,12.5,1
556,8,75.0,0
557,8,88.88888888888889,0
558,8,93.33333333333331,0
559,8,75.0,0
560,8,62.5,0
561,8,90.0,0
562,8,100.0,0
563,8,0.0,1
564,8,100.0,0
565,8,72.72727272727273,0
566,8,84.61538461538461,0
567,8,84.61538461538461,0
568,8,0.0,1
569,8,100.0,0
570,8,36.36363636363637,1
571,8,100.0,0
572,8,100.0,0
573,8,92.85714285714286,0
574,8,75.0,0
575,7,70.0,0
576,7,0.0,1
577,7,90.0,0
578,7,100.0,0
579,7,100.0,0
580,7,58.333333333333336,0
581,7,90.0,0
582,7,81.25,0
583,7,87.5,0
584,7,0.0,1
585,7,44.44444444444444,1
586,7,100.0,0
587,7,100.0,0
588,7,100.0,0
589,7,0.0,1
590,7,90.9090909090909,0
591,7,100.0,0
592,7,81.81818181818183,0
593,7,100.0,0
594,7,0.0,1
595,7,77.77777777777779,0
596,7,0.0,1
597,7,100.0,0
598,7,64.28571428571429,0
599,7,100.0,0
600,7,66.66666666666666,0
601,7,57.14285714285714,0
602,7,50.0,0
603,7,0.0,1
604,7,28.57142857142857,1
605,7,62.5,0
606,7,0.0,1
607,7,100.0,0
608,7,90.9090909090909,0
609,7,100.0,0
610,7,100.0,0
611,7,76.92307692307693,0
612,7,50.0,0
613,7,33.33333333333333,1
614,7,0.0,1
615,7,75.0,0
616,7,71.42857142857143,0
617,7,100.0,0
618,7,63.63636363636363,0
619,7,83.33333333333334,0
620,7,22.22222222222222,1
621,7,0.0,1
622,7,100.0,0
623,7,100.0,0
624,7,71.42857142857143,0
625,6,88.88888888888889,0
626,6,50.0,0
627,6,0.0,1
628,6,0.0,1
629,6,75.0,0
630,6,37.5,1
631,6,76.92307692307693,0
632,6,100.0,0
633,6,75.0,0
634,6,0.0,1
635,6,50.0,0
636,6,75.0,0
637,6,100.0,0
638,6,100.0,0
639,6,0.0,1
640,6,75.0,0
641,6,77.27272727272727,0
642,6,91.66666666666666,0
643,6,100.0,0
644,6,0.0,1
645,6,57.14285714285714,0
646,6,63.63636363636363,0
647,6,100.0,0
648,6,80.0,0
649,6,83.33333333333334,0
650,6,83.33333333333334,0
651,6,66.66666666666666,0
652,6,0.0,1
653,6,0.0,1
654,6,85.71428571428571,0
655,6,100.0,0
656,6,80.0,0
657,6,0.0,1
658,6,100.0,0
659,6,100.0,0
660,6,100.0,0
661,6,0.0,1
662,6,71.42857142857143,0
663,6,100.0,0
664,6,100.0,0
665,6,62.5,0
666,6,0.0,1
667,6,100.0,0
668,6,0.0,1
669,6,0.0,1
670,6,83.33333333333334,0
671,6,100.0,0
672,6,100.0,0
673,6,42.85714285714285,1
674,6,92.3076923076923,0
675,6,100.0,0
676,6,53.84615384615385,0
677,5,85.71428571428571,0
678,5,0.0,1
679,5,100.0,0
680,5,100.0,0
681,5,81.81818181818183,0
682,5,100.0,0
683,5,100.0,0
684,5,0.0,1
685,5,0.0,1
686,5,90.0,0
687,5,88.88888888888889,0
688,5,100.0,0
689,5,100.0,0
690,5,83.33333333333334,0
691,5,100.0,0
692,5,85.71428571428571,0
693,5,100.0,0
694,5,0.0,1
695,5,80.0,0
696,5,0.0,1
697,5,0.0,1
698,5,0.0,1
699,5,100.0,0
700,5,0.0,1
701,5,83.33333333333334,0
702,5,100.0,0
703,5,83.33333333333334,0
704,5,100.0,0
705,5,100.0,0
706,5,100.0,0
707,5,0.0,1
708,5,83.33333333333334,0
709,5,55.55555555555556,0
710,5,100.0,0
711,5,85.71428571428571,0
712,5,100.0,0
713,5,40.0,1
714,5,100.0,0
715,5,100.0,0
716,5,20.0,1
717,5,100.0,0
718,5,66.66666666666666,0
719,5,100.0,0
720,5,85.71428571428571,0
721,5,100.0,0
722,5,0.0,1
723,5,100.0,0
724,5,0.0,1
725,5,75.0,0
726,5,100.0,0
727,5,50.0,0
728,5,40.0,1
729,5,0.0,1
730,5,75.0,0
731,5,71.42857142857143,0
732,5,100.0,0
733,5,66.66666666666666,0
734,5,20.0,1
735,5,100.0,0
736,5,77.77777777777779,0
737,5,60.0,0
738,5,66.66666666666666,0
739,5,100.0,0
740,5,85.71428571428571,0
741,5,0.0,1
742,5,40.0,1
743,5,80.0,0
744,5,87.5,0
745,5,66.66666666666666,0
746,5,100.0,0
747,5,0.0,1
748,5,66.66666666666666,0
749,4,0.0,1
750,4,100.0,0
751,4,80.0,0
752,4,0.0,1
753,4,100.0,0
754,4,100.0,0
755,4,100.0,0
756,4,85.71428571428571,0
757,4,0.0,1
758,4,83.33333333333334,0
759,4,57.14285714285714,0
760,4,75.0,0
761,4,40.0,1
762,4,100.0,0
763,4,75.0,0
764,4,100.0,0
765,4,0.0,1
766,4,50.0,0
767,4,0.0,1
768,4,75.0,0
769,4,57.14285714285714,0
770,4,85.71428571428571,0
771,4,0.0,1
772,4,100.0,0
773,4,100.0,0
774,4,80.0,0
775,4,100.0,0
776,4,0.0,1
777,4,33.33333333333333,1
778,4,100.0,0
779,4,0.0,1
780,4,60.0,0
781,4,100.0,0
782,4,100.0,0
783,4,0.0,1
784,4,100.0,0
785,4,25.0,1
786,4,100.0,0
787,4,100.0,0
788,4,0.0,1
789,4,83.33333333333334,0
790,4,100.0,0
791,4,100.0,0
792,4,60.0,0
793,4,0.0,1
794,4,100.0,0
795,4,0.0,1
796,4,100.0,0
797,4,0.0,1
798,4,80.0,0
799,4,100.0,0
800,4,100.0,0
801,4,75.0,0
802,4,75.0,0
803,4,100.0,0
804,4,0.0,1
805,4,100.0,0
806,4,100.0,0
807,4,85.71428571428571,0
808,4,90.9090909090909,0
809,4,71.42857142857143,0
810,4,100.0,0
811,4,0.0,1
812,4,50.0,0
813,4,83.33333333333334,0
814,4,40.0,1
815,4,0.0,1
816,4,90.0,0
817,4,100.0,0
818,4,40.0,1
819,4,0.0,1
820,4,0.0,1
821,4,100.0,0
822,4,0.0,1
823,4,20.0,1
824,4,0.0,1
825,4,80.0,0
826,4,100.0,0
827,4,0.0,1
828,4,100.0,0
829,4,80.0,0
830,3,66.66666666666666,0
831,3,100.0,0
832,3,0.0,1
833,3,0.0,1
834,3,0.0,1
835,3,0.0,1
836,3,0.0,1
837,3,100.0,0
838,3,100.0,0
839,3,0.0,1
840,3,85.71428571428571,0
841,3,75.0,0
842,3,83.33333333333334,0
843,3,100.0,0
844,3,83.33333333333334,0
845,3,0.0,1
846,3,66.66666666666666,0
847,3,50.0,0
848,3,100.0,0
849,3,0.0,1
850,3,0.0,1
851,3,80.0,0
852,3,80.0,0
853,3,0.0,1
854,3,100.0,0
855,3,25.0,1
856,3,100.0,0
857,3,100.0,0
858,3,100.0,0
859,3,66.66666666666666,0
860,3,0.0,1
861,3,0.0,1
862,3,66.66666666666666,0
863,3,100.0,0
864,3,100.0,0
865,3,0.0,1
866,3,75.0,0
867,3,66.66666666666666,0
868,3,0.0,1
869,3,100.0,0
870,3,0.0,1
871,3,75.0,0
872,3,100.0,0
873,3,0.0,1
874,3,66.66666666666666,0
875,3,50.0,0
876,3,50.0,0
877,3,25.0,1
878,3,100.0,0
879,3,100.0,0
880,3,0.0,1
881,3,100.0,0
882,3,100.0,0
883,3,100.0,0
884,3,100.0,0
885,3,33.33333333333333,1
886,3,100.0,0
887,3,66.66666666666666,0
888,3,50.0,0
889,3,100.0,0
890,3,60.0,0
891,3,66.66666666666666,0
892,3,100.0,0
893,3,100.0,0
894,3,90.9090909090909,0
895,3,33.33333333333333,1
896,3,100.0,0
897,3,100.0,0
898,3,33.33333333333333,1
899,3,50.0,0
900,3,100.0,0
901,3,80.0,0
902,3,100.0,0
903,3,100.0,0
904,3,80.0,0
905,3,100.0,0
906,3,100.0,0
907,3,100.0,0
908,3,87.5,0
909,3,33.33333333333333,1
910,3,100.0,0
911,3,100.0,0
912,3,100.0,0
913,3,80.0,0
914,3,66.66666666666666,0
915,3,83.33333333333334,0
916,3,66.66666666666666,0
917,2,100.0,0
918,2,50.0,0
919,2,100.0,0
920,2,83.33333333333334,0
921,2,0.0,1
922,2,100.0,0
923,2,100.0,0
924,2,100.0,0
925,2,33.33333333333333,1
926,2,80.0,0
927,2,100.0,0
928,2,100.0,0
929,2,66.66666666666666,0
930,2,100.0,0
931,2,100.0,0
932,2,50.0,0
933,2,50.0,0
934,2,100.0,0
935,2,75.0,0
936,2,100.0,0
937,2,100.0,0
938,2,66.66666666666666,0
939,2,50.0,0
940,2,100.0,0
941,2,100.0,0
942,2,100.0,0
943,2,50.0,0
944,2,100.0,0
945,2,100.0,0
946,2,100.0,0
947,2,50.0,0
948,2,50.0,0
949,2,100.0,0
950,2,83.33333333333334,0
951,2,100.0,0
952,2,100.0,0
953,2,100.0,0
954,2,50.0,0
955,2,33.33333333333333,1
956,2,60.0,0
957,2,75.0,0
958,2,100.0,0
959,2,100.0,0
960,2,100.0,0
961,2,100.0,0
962,2,100.0,0
963,2,75.0,0
964,2,33.33333333333333,1
965,2,66.66666666666666,0
966,2,50.0,0
967,2,100.0,0
968,2,100.0,0
969,2,50.0,0
970,2,100.0,0
971,2,100.0,0
972,2,100.0,0
973,2,66.66666666666666,0
974,2,50.0,0
975,2,100.0,0
976,2,0.0,1
977,2,50.0,0
978,2,50.0,0
979,2,100.0,0
980,2,100.0,0
981,2,100.0,0
982,2,50.0,0
983,2,100.0,0
984,2,33.33333333333333,1
985,2,100.0,0
986,2,100.0,0
987,2,100.0,0
988,2,100.0,0
989,2,100.0,0
990,2,100.0,0
991,2,83.33333333333334,0
992,2,100.0,0
993,2,100.0,0
994,2,100.0,0
995,2,100.0,0
996,2,50.0,0
997,2,0.0,1
998,2,100.0,0
999,2,100.0,0
1000,2,100.0,0
1001,2,0.0,1
1002,2,0.0,1
1003,2,0.0,1
1004,2,50.0,0
1005,2,100.0,0
1006,2,66.66666666666666,0
1007,2,100.0,0
1008,1,80.0,0
1009,1,0.0,1
1010,1,100.0,0
1011,1,0.0,1
1012,1,0.0,1
1013,1,0.0,1
1014,1,0.0,1
1015,1,100.0,0
1016,1,100.0,0
1017,1,50.0,0
1018,1,0.0,1
1019,1,50.0,0
1020,1,0.0,1
1021,1,100.0,0
1022,1,100.0,0
1023,1,100.0,0
1024,1,50.0,0
1025,1,100.0,0
1026,1,100.0,0
1027,1,100.0,0
1028,1,100.0,0
1029,1,100.0,0
1030,1,100.0,0
1031,1,100.0,0
1032,1,0.0,1
1033,1,100.0,0
1034,1,50.0,0
1035,1,0.0,1
1036,1,80.0,0
1037,1,50.0,0
1038,1,100.0,0
1039,1,100.0,0
1040,1,100.0,0
1041,1,0.0,1
1042,1,100.0,0
1043,1,0.0,1
1044,1,100.0,0
1045,1,100.0,0
1046,1,100.0,0
1047,1,100.0,0
1048,1,100.0,0
1049,1,0.0,1
1050,1,100.0,0
1051,1,0.0,1
1052,1,100.0,0
1053,1,0.0,1
1054,1,0.0,1
1055,1,100.0,0
1056,1,100.0,0
1057,1,50.0,0
1058,1,100.0,0
1059,1,0.0,1
1060,1,100.0,0
1061,1,100.0,0
1062,1,0.0,1
1063,1,100.0,0
1064,1,0.0,1
1065,1,100.0,0
1066,1,100.0,0
1067,1,100.0,0
1068,1,100.0,0
1069,1,100.0,0
1070,1,0.0,1
1071,1,0.0,1
1072,1,0.0,1
1073,1,0.0,1
1074,1,50.0,0
1075,1,100.0,0
1076,1,0.0,1
1077,1,100.0,0
1078,1,66.66666666666666,0
1079,1,100.0,0
1080,1,100.0,0
1081,1,100.0,0
1082,1,100.0,0
1083,1,100.0,0
1084,1,0.0,1
1085,1,50.0,0
1086,1,0.0,1
1087,1,100.0,0
1088,1,100.0,0
1089,1,50.0,0
1090,1,0.0,1
1091,1,100.0,0
1092,1,100.0,0
1093,1,0.0,1
1094,1,50.0,0
1095,1,100.0,0
1096,1,100.0,0
1097,1,100.0,0
1098,1,50.0,0
1099,1,0.0,1
1100,1,100.0,0
1101,1,100.0,0
1102,1,0.0,1
1103,1,100.0,0
1104,1,100.0,0
1105,1,0.0,1
1106,1,50.0,0
1107,1,100.0,0
1108,1,100.0,0
1109,1,0.0,1
1110,1,100.0,0
1111,1,100.0,0
1112,1,100.0,0
1113,1,100.0,0
1114,1,0.0,1
1115,1,100.0,0
1116,1,50.0,0
1117,1,66.66666666666666,0
1118,1,50.0,0
1119,1,100.0,0
1120,1,0.0,1
1121,1,100.0,0
1122,1,100.0,0
1123,1,100.0,0
1124,1,100.0,0
1125,1,50.0,0
1126,1,100.0,0
1127,1,100.0,0
1128,1,100.0,0
1129,1,50.0,0
1130,1,100.0,0
1131,1,100.0,0
1132,1,0.0,1
1133,1,100.0,0
1134,1,100.0,0
1135,1,100.0,0
1136,1,100.0,0
1137,1,100.0,0
1138,1,100.0,0
1139,1,100.0,0
1140,1,100.0,0
1141,0,0.0,1
1142,0,0.0,1
1143,0,0.0,1
1144,0,0.0,1
1145,0,0.0,1
1146,0,0.0,1
1147,0,0.0,1
1148,0,0.0,1
1149,0,0.0,1
1150,0,0.0,1
1151,0,0.0,1
1152,0,0.0,1
1153,0,0.0,1
1154,0,0.0,1
1155,0,0.0,1
1156,0,0.0,1
1157,0,0.0,1
1158,0,0.0,1
1159,0,0.0,1
1160,0,0.0,1
1161,0,0.0,1
1162,0,0.0,1
1163,0,0.0,1
1164,0,0.0,1
1165,0,0.0,1
1166,0,0.0,1
1167,0,0.0,1
1168,0,0.0,1
1169,0,0.0,1
1170,0,0.0,1
1171,0,0.0,1
1172,0,0.0,1
1173,0,0.0,1
1174,0,0.0,1
1175,0,0.0,1
1176,0,0.0,1
1177,0,0.0,1
1178,0,0.0,1
1179,0,0.0,1
1180,0,0.0,1
1181,0,0.0,1
1182,0,0.0,1
1183,0,0.0,1
1184,0,0.0,1
1185,0,0.0,1
1186,0,0.0,1
1187,0,0.0,1
1188,0,0.0,1
1189,0,0.0,1
1190,0,0.0,1
1191,0,0.0,1
1192,0,0.0,1
1193,0,0.0,1
1194,0,0.0,1
1195,0,0.0,1
1196,0,0.0,1
1197,0,0.0,1
1198,0,0.0,1
1199,0,0.0,1
1200,0,0.0,1
1201,0,0.0,1
1202,0,0.0,1
1203,0,0.0,1
1204,0,0.0,1
